NAME	TITLE	SCORE	
Rela		0.7704189	
Hapln3		0.7704029	
Lrrc59		0.7702199	
Vmn1r13		0.7699921	
Coa7		0.7696632	
Ralgapb		0.7695341	
Tk1		0.7692351	
Ndufaf1		0.7683719	
Fchsd1		0.76812214	
Jpt2		0.7678714	
Prdm11		0.76774037	
Adipor1		0.76740193	
Ripor1		0.7673638	
Cstf1		0.7672845	
Saxo5		0.7668284	
Xlr3b		0.7666764	
Uqcrh		0.76655185	
Khk		0.765932	
Gnb4		0.76583356	
Efs		0.76539284	
Unc119b		0.764999	
Cpsf2		0.7649732	
Ankrd40		0.7649439	
Zfp746		0.7646404	
Kdm5b		0.7644823	
Naa80		0.7642489	
Pls1		0.7635756	
Zfp981		0.76354045	
Zfp462		0.7632471	
Pitpnm2		0.76317835	
Zfp217		0.76317	
9530068E07Rik		0.7620354	
Tmem107		0.76108456	
Comt		0.76099366	
Zbtb2		0.7608727	
Ddb2		0.7603441	
Lmo4		0.75958085	
Eola1		0.75942916	
Bzw2		0.75914264	
Yeats4		0.7590644	
Plxnd1		0.7589858	
Cyc1		0.7587814	
Clcn7		0.7582353	
Usp26		0.7580348	
Garin1a		0.7570156	
Garin5a		0.75676656	
Tinagl1		0.7567567	
Smg1		0.75645125	
Tmem139		0.7562115	
Ubash3a		0.75571066	
Lgals8		0.75540257	
Tmc6		0.7544143	
Amfr		0.75406677	
Trio		0.75356036	
Casp1		0.75348824	
Or5l14		0.7530469	
Ppp1r18		0.7529387	
Sec22c		0.75258887	
Adh5		0.75171965	
Cdipt		0.7505101	
Hunk		0.7499774	
Cdon		0.7499371	
Nop14		0.7497332	
Ptn		0.74970037	
Hhex		0.74965346	
Doc2g		0.7496412	
Frk		0.7493169	
Cables1		0.7493086	
Mia2		0.7490704	
Swsap1		0.74899495	
Gm49395		0.7487071	
Plin3		0.7485236	
Dctd		0.74805343	
Tbx6		0.74754244	
Rbpjl		0.7475326	
Fbxo34		0.74721265	
Zfp69		0.7462462	
Gas8		0.7456943	
Psmd8		0.7456316	
Tceanc		0.7456232	
Gmds		0.7455022	
Rsl1		0.74536693	
Topors		0.7451277	
Scfd2		0.7448857	
Rnf25		0.74481684	
Susd2		0.7446409	
Epn3		0.7445983	
Or1e16		0.74450594	
Dph3		0.7443175	
Ndufa12		0.74429935	
Hyal1		0.7440677	
Rab19		0.7440442	
Spcs2		0.7436987	
Or1e1f		0.74359065	
Mbip		0.74346435	
Atf4		0.7431488	
Gon7		0.7431461	
Cr1l		0.7430464	
Dhrs7l		0.7427061	
Skint8		0.7418152	
Cndp2		0.74140173	
Mapre3		0.74139553	
Ginm1		0.74121916	
Robo1		0.7411236	
Zbtb14		0.74043745	
Ppp5c		0.74037355	
Zfp760		0.74014825	
Adcy3		0.7399481	
Arhgef7		0.7398218	
Ubn2		0.7391207	
G3bp2		0.738347	
Tlr4		0.7378213	
Tbl1xr1		0.7377207	
Duox2		0.73752964	
Mmrn2		0.73748016	
Gid8		0.73663014	
Dph7		0.73647517	
Gm3667		0.7363698	
9130401M01Rik		0.7363492	
Zkscan4		0.7362422	
Tpgs2		0.736073	
Cspg4		0.73572385	
Lgr5		0.7353669	
Pdia3		0.73529714	
Arl6ip1		0.7347814	
Ang2		0.73466015	
Or4x11		0.7342962	
Sema4a		0.7340291	
Efcab7		0.7334797	
Hsf1		0.7324927	
Gorasp2		0.7316511	
Jmjd6		0.73079795	
Tfap2a		0.7307436	
Nit2		0.7305044	
Unkl		0.73034704	
Flii		0.7297992	
Cnot2		0.72973365	
Pex11b		0.72971064	
Cln3		0.7295815	
Wdr83		0.72901785	
Nrn1		0.7289465	
Ugt1a6a		0.72884375	
Setd6		0.72879297	
Oprm1		0.7284992	
Trip6		0.7279847	
G2e3		0.72775394	
Qsox1		0.7274473	
Ndufb3		0.72719896	
Slc25a1		0.727114	
Hycc2		0.7271013	
Blvrb		0.72695684	
Ints13		0.7264284	
Klhl33		0.7259554	
Srrm1		0.7258671	
Maf		0.72584087	
Vezf1		0.72571915	
Lamtor1		0.725549	
Polr3d		0.7254547	
Riok3		0.7252167	
Zfp52		0.72450817	
Arl6ip5		0.7240615	
Tmco4		0.7239093	
Ngrn		0.7235072	
Polr1g		0.72323793	
Fuca1		0.7230027	
Gm5414		0.7229884	
Snapc4		0.7228667	
Nsd3		0.72274506	
Ccdc107		0.722575	
Ptpn11		0.7223794	
Cdk7		0.721873	
Aunip		0.7215131	
Ddhd1		0.7214896	
Afdn		0.7214485	
Bloc1s3		0.7214064	
Vmn2r55		0.7210733	
Pusl1		0.7209249	
Vkorc1l1		0.7205509	
Tmem269		0.72040725	
Coa6		0.7199822	
Dmtn		0.7199553	
Prkar1a		0.7195842	
Tle4		0.719527	
Ddx10		0.7190068	
Il18		0.7188129	
Kcnk1		0.7182256	
Cyth4		0.71811146	
Tex19.1		0.7179514	
Ttc21a		0.7174927	
Dusp12		0.71740717	
Ddx55		0.7165779	
Zfp558		0.7158301	
Kcnh1		0.7157714	
Mkks		0.7156788	
Plscr4		0.71506584	
Fbxo42		0.71495193	
Amacr		0.714685	
Myo7a		0.71440035	
Ppp2r5a		0.7143111	
Tmed3		0.71406925	
Ndufb4		0.71403694	
Rtl1		0.71307	
Snd1		0.71251637	
Zfp397		0.71245724	
Psmg1		0.7119755	
Fkbp4		0.7113022	
Or1e34		0.7110151	
Gm10509		0.7108822	
Oas1c		0.7108208	
Slc26a6		0.7105129	
Scin		0.71008646	
Lasp1		0.7099654	
Spty2d1		0.70945686	
Plscr2		0.70941913	
Prpf3		0.7085145	
Paics		0.70817	
Adi1		0.70807034	
Mal2		0.70774436	
Tead4		0.7076669	
Slc4a3		0.70745623	
Mief1		0.7072393	
Rtraf		0.7071131	
Haus4		0.70691556	
Dlgap4		0.70631224	
Batf		0.70612144	
Shmt2		0.7057046	
Or4f53		0.70567816	
Or8b3b		0.7053568	
Khdrbs1		0.70504564	
Il36g		0.70457983	
Clxn		0.704455	
Vmn1r59		0.7044364	
Spopl		0.7040363	
Mrps28		0.70320207	
Crebbp		0.7026029	
Mtln		0.7020918	
Retreg3		0.70190406	
Tsfm		0.7014938	
Epsti1		0.7014581	
Ext1		0.7002845	
Bcl9		0.69989735	
Bbx		0.69961286	
Slc22a22		0.69925356	
Il15ra		0.69914305	
Chmp1a		0.6987023	
Cyb561		0.69858736	
Tecta		0.6985298	
Or51i1		0.6977982	
Trim38		0.6974307	
Pja1		0.69735885	
Cert1		0.697298	
Cln6		0.69707614	
Tmem165		0.69701666	
Hsd17b4		0.696646	
Snrpc		0.69658583	
Pcnp		0.69623834	
Hmgn2-ps		0.6955409	
Trim5		0.69435596	
Psmd12		0.69424766	
Slc44a5		0.69410735	
Nipal2		0.6940126	
Or4c108		0.6936109	
Vmn2r74		0.6932003	
Kctd18		0.69309556	
Imp4		0.6929196	
Gapvd1		0.6925475	
Ptbp2		0.6915688	
Casp3		0.6914862	
Cct2		0.6912056	
Atad3a		0.69086444	
Tmem229b		0.69065523	
Ube2j2		0.6904339	
Ube2b		0.6900058	
Elf3		0.68986154	
Ermp1		0.6885144	
Glrx		0.6882756	
Ints11		0.6881637	
Mal		0.68721133	
Zfp827		0.6870468	
Ide		0.686985	
Ankrd39		0.6869498	
Tbc1d5		0.68693185	
Crbn		0.68690544	
Gm17067		0.6866565	
Calhm2		0.68619394	
Lat2		0.6860903	
Phf5a		0.6858047	
Ttc38		0.6857943	
Ppp1r37		0.6854401	
Ccdc97		0.68536675	
Mr1		0.6852835	
Usp5		0.68523794	
Or9g3		0.68512034	
Ap1ar		0.6850967	
Rprd2		0.685051	
Rfc1		0.6849041	
Hmg20a		0.68477076	
Lurap1l		0.6842474	
Atp2a2		0.6841205	
Oasl1		0.68401057	
Dqx1		0.6838082	
Myo9b		0.68370277	
Ms4a20		0.6818535	
Rreb1		0.6814236	
Dusp11		0.68041086	
Mbd3		0.6803544	
Rrp1		0.67992514	
Nat10		0.6795438	
Tmbim6		0.6789942	
Slc25a25		0.67842144	
Gm2237		0.6774482	
Tlr2		0.6769079	
Pbx1		0.67664254	
Man1a2		0.6760511	
Ece2		0.6759011	
Def8		0.6756501	
Dnaja3		0.6754542	
Galnt1		0.675168	
Chchd3		0.6750882	
Tlr3		0.6750317	
Tmem44		0.674798	
Sec63		0.67453665	
Shisa7		0.6744182	
Fam193a		0.67416173	
Cgas		0.6740097	
Sytl1		0.673988	
Esp6		0.6738549	
Gtf2f2		0.6736262	
Bag5		0.6735491	
Trmt2a		0.67336476	
Ppil4		0.6723386	
Ube2d2a		0.672319	
Eif3b		0.6714374	
Cox10		0.6713866	
Ttf2		0.6713373	
Grhl3		0.67132413	
Cdk5		0.6710555	
Spata6l		0.6701385	
Tbc1d10a		0.669781	
Mindy1		0.66972005	
Ttc7b		0.669365	
Toe1		0.66825277	
Dnajc30		0.6678933	
Dgcr2		0.66712147	
Eif1b		0.666884	
Cnpy4		0.6666774	
Serpina3g		0.6666012	
Suv39h1		0.666397	
Nipa1		0.6662766	
Cars2		0.6661786	
Prkag2		0.66610736	
Armc7		0.66583043	
Zfp345		0.6652355	
Retsat		0.6651538	
Ttc22		0.66514367	
3110040N11Rik		0.6649638	
Rps6ka1		0.6649097	
Hspa12a		0.6645963	
Cerk		0.66442895	
Cyfip1		0.6641648	
Ikbip		0.6641491	
Rexo4		0.6640849	
Jakmip1		0.6634156	
Nln		0.6633887	
Ano4		0.66324174	
Vmn2r23		0.6629467	
Tmem14c		0.6629438	
Vamp1		0.66281855	
Srsf5		0.6625513	
Klf7		0.66250163	
Polr1f		0.6622509	
1700017B05Rik		0.6621512	
Chmp1b		0.6621473	
Ifnlr1		0.6616215	
Syne2		0.6607531	
Marchf6		0.66071427	
Rsbn1l		0.6604357	
Hk1		0.66017884	
Lrrc8a		0.66008985	
Oas1e		0.6599807	
Zfp251		0.6592013	
Ndufs5		0.6588782	
Sox4		0.6588362	
Mat2a		0.65877455	
Abca16		0.6587328	
Ppp1r9b		0.6587088	
Acaa2		0.65870583	
Trim26		0.65837646	
Exoc6b		0.6578569	
Cts8		0.65776753	
Cdk2ap1rt		0.6574168	
Rnf145		0.6569727	
Zfp691		0.6565222	
H2-T24		0.6563436	
Tulp4		0.6556329	
Zbtb17		0.6554794	
Ndel1		0.65518034	
Bub3		0.65486854	
Grik3		0.6546003	
Grsf1		0.65459824	
Ugt1a7c		0.6545491	
Itpa		0.6544544	
Rnf126		0.65397197	
Ddx19b		0.6537706	
Tet3		0.6537577	
Tigd2		0.65375185	
Ube2m		0.6534616	
Tmem243		0.65336055	
Tsn		0.6532779	
Zzef1		0.6532101	
Rhoc		0.65303266	
Fgfbp3		0.6529085	
Carmil1		0.6528833	
E2f4		0.6528169	
Arhgap5		0.65251285	
Man2c1		0.65193003	
Acot4		0.6515314	
Vgll4		0.65145445	
H2bc4		0.6513707	
Mcfd2		0.65069944	
Med14		0.6499541	
Samd11		0.64988345	
Eef2kmt		0.64970124	
Ppp1r7		0.6491994	
Zc3h11a		0.6491213	
Srsf4		0.6491004	
Art4		0.6490379	
Pigv		0.6489748	
Traf3		0.6487374	
F2r		0.6485944	
Sec11a		0.64845634	
Tcf25		0.64839923	
Zbtb44		0.6482817	
Lrig2		0.64805484	
Akt2		0.6478051	
Syngap1		0.64759576	
Ruvbl2		0.6474249	
Sft2d2		0.6473483	
Nbn		0.6473189	
Polr2k		0.64699966	
Zfp108		0.6464515	
Fpgt		0.6462268	
Cmip		0.6456767	
P2ry2		0.6455452	
Trappc2b		0.6440598	
Rnf19b		0.64394665	
Lhfpl1		0.6437461	
Gpd1l		0.6436937	
Micall1		0.6436935	
Parp11		0.64353055	
Pecam1		0.643142	
Gtf3c2		0.6426175	
Tex261		0.6425708	
Bud31		0.6422243	
Tmigd1		0.64192516	
Psen1		0.64178795	
Ndufs4		0.64154905	
Mrgbp		0.6411074	
Exosc10		0.64038354	
Taf5		0.64011425	
Bloc1s6		0.6400841	
Rnf121		0.6395771	
Chrac1		0.6393913	
1110038F14Rik		0.63924235	
Ankhd1		0.63892037	
Arhgef10		0.6388524	
Smim3		0.63822645	
Gm4297		0.63770294	
Zfp457		0.6376995	
Cdk5rap1		0.6376557	
Slc9b2		0.63736206	
Adamtsl4		0.6372307	
Gtpbp4		0.6369066	
Wwtr1		0.63670164	
Actr2		0.6361014	
Prrg2		0.63589644	
Msantd2		0.6357297	
Srprb		0.6354868	
Aph1b		0.635354	
Rnaseh2a		0.6346215	
Fzd7		0.6340863	
Tex21		0.63369256	
Ash2l		0.63361156	
Pacsin3		0.6334682	
Zfp446		0.6330767	
Tinag		0.6328367	
Wdr91		0.6327953	
Usp42		0.6326884	
Kcnt2		0.6323988	
Mycl		0.63234144	
Vmn2r13		0.63228273	
Wfikkn1		0.6314972	
Wdr26		0.631447	
Klf16		0.63112086	
Tmed1		0.631093	
Vmn1r66		0.6309658	
Psd4		0.6303328	
Ppef2		0.63020986	
Rmdn2		0.629867	
Nmd3		0.62962127	
Gatc		0.62947214	
Zfp27		0.6291015	
Mef2d		0.6290467	
Bmt2		0.6277165	
Pabpc4		0.62740237	
Zfp420		0.62722653	
Aasdhppt		0.6272055	
Nova2		0.62710786	
Tmem71		0.62657684	
Rraga		0.62644196	
Dlst		0.6263749	
Mib2		0.6259114	
Dusp9		0.6255191	
Mmab		0.62511146	
Cnnm4		0.6245727	
Npc2		0.62448156	
Tmem35b		0.62446994	
Cs		0.6242763	
Naprt		0.62399685	
Vmn2r113		0.6233925	
Pnkd		0.6229471	
Dvl1		0.6227821	
Snap23		0.62233853	
Gps2		0.6221216	
Xrcc5		0.6218773	
Slco3a1		0.6212589	
Mpp4		0.6211637	
Acsf2		0.6201454	
Vsir		0.6198792	
Ccnd2		0.619609	
Mterf4		0.6196047	
Unc50		0.6195769	
Mthfd1		0.6193489	
Nscme3l		0.6188839	
Bet1		0.6184616	
Ciao3		0.6183407	
Duoxa2		0.617389	
Zfp653		0.6171405	
Uqcr10		0.616858	
Agfg1		0.616506	
Zfp747		0.6150973	
Or12j5		0.6150788	
Inpp5e		0.6144499	
Hps6		0.6134735	
Piezo1		0.61315817	
Actl6a		0.6130521	
Spink14		0.6122603	
Nek6		0.61201537	
Tamm41		0.6119011	
Slc25a15		0.6115299	
Ifi207		0.6113855	
Abhd6		0.61138207	
Fxyd1		0.61120945	
Tars2		0.6108636	
Gm49486		0.61086184	
Sinhcaf		0.61062473	
Tmem192		0.6104031	
Ccdc116		0.6103849	
Trap1		0.6103662	
Lsg1		0.6103195	
Eif3j1		0.60956633	
Gpnmb		0.6094052	
Trim34a		0.60910594	
Mocs1		0.60885906	
Zfp608		0.60863256	
Ark2n		0.6085534	
Smug1		0.60796094	
Neu3		0.60773885	
Mcm9		0.60754853	
Lig4		0.6072377	
Smim27		0.6071244	
Irf3		0.60712254	
Coro1b		0.6069557	
Trim33		0.6068996	
Pttg1		0.6068933	
Tspan17		0.60680854	
Sorbs3		0.606807	
Gins4		0.6066253	
Fastkd5		0.6065177	
Klhl5		0.60595495	
Ppp1r3e		0.6058766	
Stat6		0.6057434	
Tax1bp1		0.6056147	
Gpr39		0.60548574	
Rpap1		0.6046602	
Pold2		0.6046304	
Zfr		0.604619	
H13		0.6045716	
Tmem179		0.6045588	
Stk26		0.60451007	
Hcn2		0.6043467	
Abt1		0.60427904	
Acbd4		0.6042107	
Or8b1c		0.6029539	
Dnajc11		0.6026415	
Inpp5k		0.60262394	
Acvr2a		0.6022791	
Mospd3		0.60189134	
Raph1		0.60146004	
Cc2d1a		0.6009666	
Ypel3		0.6004074	
Trpm6		0.60037404	
Sidt2		0.6003295	
Gcn1		0.5999354	
Lpar6		0.59978294	
Sbno2		0.59945667	
Vcf2		0.59920806	
Orai1		0.59909713	
Cyb5b		0.5987606	
Ier2		0.59864086	
Cdk2ap1		0.59848994	
Zfp853		0.5982735	
Tob2		0.5982707	
Il1r1		0.5981576	
Tspan14		0.59775066	
Gm4847		0.59761435	
Znrd2		0.5972784	
0610030E20Rik		0.5969132	
Sox21		0.59679854	
Ms4a4b		0.59654063	
Tesmin		0.59650475	
Tm9sf4		0.5957842	
Exosc4		0.5956399	
Orc2		0.59540784	
Nnt		0.595334	
Zfp280b		0.5948311	
Ocrl		0.5946833	
Mfn2		0.59417284	
Peak1		0.5941384	
Wdpcp		0.5941165	
Apol8		0.59404886	
Mink1		0.5940457	
Mier1		0.5939502	
Acap3		0.59383065	
Lyzl1		0.5937477	
Mrpl55		0.5933063	
Fam78b		0.5931646	
Rinl		0.5930871	
Cd101		0.5923132	
Zfp358		0.59209806	
Dlat		0.591532	
Dnajc2		0.591467	
Mtmr3		0.5908787	
Kdelr1		0.5906955	
Tonsl		0.590435	
Lactb		0.5902689	
Zfp574		0.59026814	
Mtif2		0.5900752	
Nop58		0.58984697	
Atp6v1g1		0.58966553	
Zfp707		0.58953726	
Med19		0.589229	
Tjap1		0.58874434	
Slc16a5		0.58850133	
Vmn2r121		0.588406	
Trim14		0.5880426	
Rps18-ps6		0.5878169	
Tmem216		0.5876217	
Nhej1		0.5873942	
Nbeal2		0.587031	
Ddx3x		0.5868449	
Pdcd2		0.58678025	
Tmc1		0.5865835	
Prl8a1		0.5865477	
Azi2		0.5854475	
Ccdc34		0.5853407	
Asb6		0.5852279	
Fn3krp		0.5850938	
Zfp143		0.58490443	
Glrx2		0.5848162	
Zc3h7a		0.584626	
Sh3glb1		0.58450305	
Sap18b		0.5844407	
Ptgs1		0.5838498	
Cdc27		0.5837845	
Gm4924		0.58366215	
Ngfr		0.5835974	
Ndufb11		0.5830356	
Tmem88b		0.5829324	
Nubp1		0.582876	
Atic		0.5827734	
Mrpl34		0.5826569	
Zfp770		0.5826512	
Mcm3ap		0.58250374	
Nudt14		0.5823442	
Tbc1d22b		0.58215183	
Zfp652		0.5819312	
Kat2a		0.5813212	
Map3k7cl		0.5812861	
Rbck1		0.5809527	
Frem1		0.5797635	
Dnttip2		0.57944256	
Ccdc163		0.5791888	
Rasal1		0.57883406	
Pycr2		0.57812816	
Ctbs		0.57810825	
Sppl2b		0.577969	
Arhgap42		0.5774522	
Sprr5		0.5768607	
Pdcl3		0.57663417	
Mogs		0.57628506	
Vwa5a		0.57589704	
Lysmd4		0.5757039	
Gcsh		0.575677	
Myo6		0.575438	
Parp10		0.5749098	
Hspa9		0.5748193	
Atp13a1		0.57465225	
Lats2		0.5744876	
0610010K14Rik		0.5744772	
Sec24d		0.5743796	
Zfp160		0.5742598	
Mfsd11		0.5734514	
Mpdz		0.5732217	
Arhgap32		0.57314104	
Capza2		0.5728829	
Stx12		0.57270974	
Wdr20rt		0.57264954	
Ppp3cb		0.5723852	
Npepl1		0.5723033	
Cblc		0.57211965	
Ash1l		0.5715932	
Sgsm2		0.57125133	
Fgf1		0.5711977	
Ipo7		0.5708283	
Coq7		0.57072556	
Pan3		0.57052916	
Rnf208		0.57051927	
Trim6		0.56976587	
Tbpl1		0.5697113	
Dtl		0.5696161	
Zdhhc7		0.56957215	
Nuak1		0.5695511	
Nbr1		0.5694289	
Ica1l		0.56939805	
Neurl2		0.5691061	
Xndc1		0.56908005	
Eif2d		0.56907713	
Setd1a		0.5690739	
Mettl9		0.56853896	
Ankrd13b		0.5683069	
Abcc4		0.5681431	
Mideas		0.5679294	
Ckap4		0.5678197	
Chst12		0.56774634	
Ddx18		0.5673591	
Sash1		0.5673389	
Pop4		0.56719446	
Apobec1		0.5671253	
Rbm25		0.5670426	
Pcnt		0.5666843	
Apol7a		0.566651	
Elk4		0.56639314	
Tsen54		0.56610656	
Fermt1		0.5660659	
Pde8b		0.5656889	
Zfp58		0.5655977	
Rbbp6		0.565202	
Rhox4e		0.5648153	
Itprid2		0.56453025	
Eef1e1		0.56439817	
Ly75		0.56438464	
Mlx		0.563853	
Cnot9		0.5635764	
Ranbp3		0.56347495	
Usp7		0.56264305	
Papln		0.56217736	
Pcdhga5		0.5611751	
Zbtb33		0.5611424	
Mrpl9		0.560728	
Ttc39b		0.55975	
Nudt19		0.55965924	
Wbp4		0.55940837	
Pigo		0.55908424	
Ccne1		0.558918	
Cxcl1		0.5588349	
Tssc4		0.55876875	
C2		0.5584698	
Igf1r		0.5584677	
F12		0.5583884	
Zzz3		0.558022	
Tsr3		0.5579672	
Tmem87a		0.5579409	
Mpped2		0.5578273	
Arhgef15		0.5577204	
Or2t48		0.5574849	
Klhl21		0.5573761	
Ifitm5		0.55657625	
Tollip		0.5563348	
Sipa1l3		0.5559465	
Ocstamp		0.5558804	
Timm21		0.55569714	
Arpc5l		0.5555994	
Lemd2		0.5553746	
Hmgcll1		0.55523187	
Triobp		0.5551729	
Cuta		0.5550082	
Slc17a7		0.5548605	
Cmbl		0.5547853	
Gabrb1		0.55471694	
Hnrnpu		0.5546638	
Mfsd9		0.5545074	
Axl		0.5544918	
Usp34		0.5542003	
Adat1		0.5538465	
Or4f54		0.5537073	
Zfp2		0.5536277	
Slx4		0.55340964	
Dagla		0.55325925	
Nifk		0.5523471	
Dnajc5		0.5516583	
Mdm2		0.55137575	
Rapsn		0.55122757	
Gch1		0.55120075	
Emsy		0.5511801	
Or10d4c		0.5511414	
Herpud2		0.55107653	
Msl3l2		0.5510003	
Abcc10		0.5509545	
Or7g25		0.55083346	
Il1rn		0.55070883	
Ecd		0.5505837	
Eif4enif1		0.5504096	
Kat14		0.5502831	
Mtx2		0.55027634	
Nthl1		0.5501855	
Morf4l2		0.5501631	
Tor4a		0.55001104	
Osbpl3		0.54990935	
Or4f6		0.54944843	
Pcdhga11		0.54943585	
Dmac2		0.54869205	
Trappc14		0.54806054	
Zswim7		0.54797477	
Copg1		0.54791164	
Or2y10		0.54784906	
Twnk		0.5477741	
Tmem127		0.54761034	
Cnot4		0.54719275	
Adnp2		0.5470249	
Rcor2		0.54643947	
Cbll1		0.546278	
Gle1		0.5462674	
Vangl2		0.54557097	
Cdkn2aipnl		0.5446954	
Slc35f5		0.54459876	
Trem6l		0.54440576	
Iws1		0.54439557	
1810030O07Rik		0.54429424	
Rap1gds1		0.5440483	
Cep41		0.5439889	
Luc7l2		0.54395646	
Dsc3		0.5438926	
Apex1		0.5436418	
Tecr		0.5433688	
4933427D14Rik		0.5432628	
Marchf3		0.54297584	
Ankrd11		0.542932	
Bcl3		0.5429008	
Zfand3		0.5420629	
Prkrip1		0.5417605	
Fcf1		0.5416933	
Eogt		0.5416474	
Alg3		0.54138196	
Wdr17		0.5411512	
As3mt		0.5403615	
Cldnd1		0.54011416	
Eci2		0.53967065	
Tada2b		0.53943807	
Znhit6		0.53942275	
Ngly1		0.53929186	
Zfp994		0.5385609	
Rbm39		0.5382124	
Slc38a7		0.5375878	
Zpbp		0.5375804	
Hspa1l		0.53722596	
Naa50		0.53703374	
Git1		0.53694445	
Chd7		0.5368845	
Fundc2		0.53677016	
Top1		0.5364467	
Alg5		0.536283	
Rtn1		0.53617173	
Fdx1		0.5361097	
Adarb1		0.5357491	
Fhod1		0.5351561	
Nckap5l		0.53509325	
Stard5		0.5350848	
Tmem259		0.53481877	
Tmem17		0.53430337	
Otub2		0.5342936	
Parp1		0.534278	
Itfg1		0.5328874	
Manea		0.53251714	
Slc10a1		0.532426	
Ecsit		0.53230053	
Rab8a		0.5322208	
Sh2d5		0.53193104	
Nr4a2		0.531571	
Spred3		0.5314136	
Imp3		0.5312784	
Cdkn2aip		0.53065795	
Arhgef28		0.53063315	
Cope		0.5305782	
Or5v1b		0.5305406	
Creb3		0.5303092	
Sfpq		0.53007245	
Mrpl15		0.52953947	
Uckl1		0.5292139	
Anp32b		0.52869606	
Slc39a2		0.5285976	
Ercc1		0.52791065	
Rlig1		0.52769554	
Poldip2		0.5267574	
Zfp639		0.52641183	
Usp17lc		0.5263686	
Slc26a1		0.52635163	
Phf11b		0.5263483	
Epb41l1		0.5262671	
Sin3a		0.5254989	
Igf2bp2		0.5254613	
Gm38303		0.52528435	
Cx3cl1		0.52527785	
C8g		0.5245097	
Mrps31		0.5240132	
Tubg1		0.523699	
Bag2		0.5235452	
Eif2s1		0.5234274	
Vkorc1		0.52329695	
Shd		0.523186	
Sh3bgrl2		0.5230374	
Epg5		0.52254164	
Ubr5		0.52208847	
Agmo		0.5215452	
Rpl3l		0.52135384	
Kalrn		0.5211043	
Or8c8		0.5208587	
Nbdy		0.52080715	
Aimp2		0.5207857	
Or5p60		0.5205927	
Adrm1		0.5196897	
Cd93		0.51928616	
Cdo1		0.51914054	
Exog		0.51907504	
Asb11		0.519025	
Ndufa3		0.5188013	
Glmn		0.51877874	
Sf3b1		0.51757306	
BC005537		0.51740557	
Krt16		0.5173971	
Per1		0.517391	
Ampd1		0.5170971	
Coro2a		0.51700824	
Slc4a1ap		0.5169023	
Tmem41b		0.5167217	
Ankrd22		0.51670986	
Zfp369		0.51607794	
Pxdn		0.5153393	
Nup54		0.51482934	
Tmem201		0.5147252	
Memo1		0.5145131	
Pkn2		0.51418835	
Fastk		0.51409775	
Akr1b10		0.5140732	
Prr18		0.5138509	
Acads		0.513812	
Elof1		0.5131962	
Nfu1		0.51288706	
Ilk		0.5126316	
Commd7		0.5126192	
Oxtr		0.5123423	
Rrm1		0.51233244	
Zc3hav1l		0.5122586	
Kat2b		0.51209867	
Cmtr2		0.5119286	
Med15		0.5114322	
Arl4c		0.51112366	
Smyd4		0.5110223	
Mrps22		0.5106251	
Wdr81		0.5105611	
1700037C18Rik		0.5105474	
Rpl11		0.5100088	
Rwdd1		0.509957	
9930111J21Rik2		0.5097528	
Ubl4a		0.50956	
Lfng		0.5094166	
Col4a2		0.5090278	
Pbx3		0.5090088	
Pfdn4		0.5090028	
1700102P08Rik		0.5089046	
Zfp511		0.5088525	
Mbd1		0.5085343	
Cops9		0.5084022	
Ston1		0.50837934	
Slc23a4		0.50833005	
Smndc1		0.5075114	
Pla2g15		0.5069905	
Esrp2		0.506855	
H4c2		0.50675887	
Scmh1		0.5066459	
Esco1		0.5065825	
Samd1		0.50645137	
Ankrd13c		0.5063424	
Zftraf1		0.5057612	
Mrtfb		0.50568	
Wdsub1		0.5053498	
Zfp91		0.5052009	
Top2b		0.5048193	
Cfap298		0.50461465	
Men1		0.5044233	
Or5aq7		0.50441706	
Kcnk4		0.504331	
Spaca7b		0.50418264	
Trim30b		0.5037534	
Or6a2		0.5033816	
Inhba		0.5031191	
Nolc1		0.50281113	
Cdc16		0.50223255	
Dcun1d5		0.5015385	
Lrfn4		0.5013695	
Senp8		0.5009495	
Atp5mj		0.5008903	
H2ac13		0.50041825	
Hprt1		0.5003225	
Ccdc148		0.50008553	
Tmc5		0.4995309	
Vps4b		0.49944827	
Or2ag13		0.4993854	
Pot1b		0.49910673	
Ebf3		0.49909973	
Or2j6		0.49888405	
Ly96		0.49856833	
Ilrun		0.49770916	
BC024063		0.4975348	
1700003E16Rik		0.496953	
Hsd17b7		0.496743	
Naa35		0.49627778	
Cyp51		0.49618548	
Tshb		0.4960178	
Ep400		0.49600706	
Exoc8		0.49585563	
Ncam2		0.49509367	
H2-Q7		0.4948368	
Fgd6		0.49467224	
Olr1		0.49455082	
Srsf6		0.49415022	
Gm32742		0.49396774	
Evc		0.49392518	
Or2w3		0.49367085	
Crat		0.49305585	
Zswim9		0.49305475	
Pygm		0.49245828	
Rpp25l		0.49245387	
Teddm2		0.492278	
Tmem186		0.4922281	
Dtd2		0.49199578	
Sp140		0.49148872	
Mxi1		0.49141562	
Akr1a1		0.4912972	
Nhlrc3		0.49076098	
Elmo3		0.49044555	
Fbxo47		0.4899746	
Tsc2		0.48930106	
Trub2		0.4889348	
Surf4		0.4888089	
Pip4p2		0.48863116	
Evi5		0.48728463	
Fcgbpl1		0.48688632	
Fanca		0.48597863	
Cckbr		0.48568574	
Ttc19		0.4856706	
Mbnl3		0.4856389	
Stk19		0.48535806	
