external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Cnn2,0.9682,0.03180000000000005,3.4159720835825462,0.00019231215,5.7636364e-05,0.0,0.25,2.0612051,2.1807055,1.1066555,-2.0063381,6.0181293,1.542639352072381,0.5302479180626212,0.660790852787018,0.30204843495741013,1.892145861538181,0.49931703058718746,True,0 vs Rest,0,Rest
Mdk,0.968,0.03200000000000003,3.409495882307477,0.00089048484,0.00019358864,0.0,0.25,2.5255728,2.6672683,1.3203835,-2.7193193,6.778345,7.414483087184373,2.308940365655301,0.8828013339685202,0.39805685842830224,9.39705350549015,1.543953204373704,True,0 vs Rest,0,Rest
Zfp36l1,0.968,0.03200000000000003,3.409495882307477,0.00094381074,0.00021390893,0.0,0.25,2.8329263,2.9636207,1.5768701,-2.4158106,7.41792,7.398761314911852,1.7383459366325882,0.9666507860885726,0.388771896238196,9.144621143661167,1.7187982256856111,True,0 vs Rest,0,Rest
Ahcyl2,0.968,0.03200000000000003,3.409495882307477,3.9227383e-05,0.00046275754,0.0,0.25,-2.7938414,-2.7819448,1.6588541,-7.8361955,1.4201984,0.31538828013339437,6.171436776108409,0.2382086707956171,0.7425098114290232,0.36213540323981136,4.930508997879636,True,0 vs Rest,0,Rest
Tsen34,0.9676,0.032399999999999984,3.3966600576305104,0.00011207976,3.398044e-05,0.0,0.25,1.8892972,1.9868379,0.85036695,-1.6069508,4.41757,0.8956646021914996,0.43581889537668783,0.5426393520723988,0.2887910404900935,1.1416184889348762,0.32947185669632345,True,0 vs Rest,0,Rest
Cst6,0.9674,0.03259999999999996,3.390299475604788,4.3651675e-05,0.00058005954,0.0,0.25,-3.0055175,-3.1314363,1.8877639,-10.274786,3.349413,0.4749880895664555,9.754762132669406,0.15578847070033358,0.6172106824925805,0.4310814948894906,7.00651792527433,True,0 vs Rest,0,Rest
Col6a1,0.9672,0.03280000000000005,3.3839764893716042,0.00034936282,7.311939e-05,0.0,0.25,2.8983045,2.9621396,1.8169721,-4.2522326,8.597677,2.4578370652691612,0.3119077247056611,0.7636969985707186,0.1304680769598981,3.3007170285704115,0.4146360190441228,True,0 vs Rest,0,Rest
Tgfb1i1,0.9672,0.03280000000000005,3.3839764893716042,7.654741e-05,1.810789e-05,0.0,0.25,2.556027,2.6587687,1.3056209,-2.2363758,6.5401115,0.5864697474987982,0.08739351009859381,0.37446403049070287,0.06432468651287354,0.7366018964223774,0.10104867137956196,True,0 vs Rest,0,Rest
Ifit3,0.9672,0.03280000000000005,3.3839764893716042,0.00042579035,7.4781754e-05,0.0,0.25,3.2256405,3.3274193,2.1663017,-5.9902267,10.289885,3.0076226774654646,0.5375227337991837,0.6455454978560994,0.12558629271561828,3.9933292805594256,0.5128136324180386,True,0 vs Rest,0,Rest
Hic1,0.9672,0.03280000000000005,3.3839764893716042,1.926986e-05,4.9914493e-06,0.0,0.25,2.644002,2.6854954,1.7817063,-3.5177898,9.28936,0.1434016198189615,0.025892600746625687,0.11481657932348745,0.020101464535273214,0.17926434407125344,0.026377219161659356,True,0 vs Rest,0,Rest
