external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Ltb4r2,0.9932,0.006800000000000028,4.984007980933258,2.8552106e-05,3.88587e-06,0.0,0.25,3.4036129,3.5088682,1.3875802,-1.1395655,8.3066845,0.17741935483870958,0.024735138968926002,0.13594470046082952,0.021898133782525878,0.27398952460258663,0.024874990715839353,True,2 vs Rest,2,Rest
Nrtn,0.9932,0.006800000000000028,4.984007980933258,0.00044010335,5.0474824e-05,0.0,0.25,3.699761,3.7481523,1.40912,-1.9885015,8.1839,2.7949308755760307,0.37288886918747116,0.8041474654377925,0.16951105988741005,4.411861070359337,0.3388682487477345,True,2 vs Rest,2,Rest
Vldlr,0.9932,0.006800000000000028,4.984007980933258,0.00011754562,1.5046677e-05,0.0,0.25,3.3190434,3.255321,1.3646243,-1.2393808,8.646254,0.7557603686635954,0.0719890066049036,0.40552995391704955,0.047076554811827445,1.2001328994815696,0.0691670106863771,True,2 vs Rest,2,Rest
Sgce,0.9928,0.007199999999999984,4.926446829052988,3.5978846e-05,4.2660504e-06,0.0,0.25,3.610592,3.5186257,1.5752358,-1.2505407,10.096879,0.21658986175115189,0.02256305687308839,0.17511520737327174,0.018928143978013193,0.33944559626127596,0.02250814134034874,True,2 vs Rest,2,Rest
Snta1,0.9928,0.007199999999999984,4.926446829052988,4.582799e-05,8.266224e-06,0.0,0.25,2.8339968,2.771287,1.2469532,-1.4544353,8.841921,0.299539170506912,0.025001108205150994,0.24423963133640508,0.01826322088745065,0.5264508197203753,0.022266856344458533,True,2 vs Rest,2,Rest
Dlk2,0.9926,0.007399999999999962,4.8988464216673355,0.0001062543,1.3093324e-05,0.0,0.25,3.862605,3.777995,1.8310955,-1.3047972,9.866281,0.552995391705069,0.04902699587747716,0.3917050691244229,0.028636021100226297,0.9457060107366209,0.03908131647770104,True,2 vs Rest,2,Rest
Diras2,0.9924,0.007600000000000051,4.871976698813327,0.00012597445,2.1253427e-05,0.0,0.25,3.4055407,3.3416314,1.7663354,-3.7511892,10.507069,0.6635944700460832,0.11618422802429319,0.40552995391704955,0.055942196019328,1.1028199283600308,0.10339687625054815,True,2 vs Rest,2,Rest
Cxcl12,0.9924,0.007600000000000051,4.871976698813327,0.0004349741,7.903822e-05,0.0,0.25,3.5253973,3.557774,1.6415925,-3.868866,9.876703,2.8087557603686593,0.519703887583674,0.8133640552995438,0.09552728401081796,4.644809054751278,0.4334851275637013,True,2 vs Rest,2,Rest
Kcnk2,0.9922,0.007800000000000029,4.845799694199552,0.00025845005,2.1441834e-05,0.0,0.25,4.3741007,4.441853,1.6298598,-2.9231339,9.50916,1.4631336405529967,0.13418147967551886,0.6336405529953928,0.0608626268894908,2.381963308896319,0.1221966281601192,True,2 vs Rest,2,Rest
Ltbp4,0.9918,0.008199999999999985,4.795386110356055,0.00015902772,1.4910206e-05,0.0,0.25,4.0686607,3.994268,1.7888825,-1.3423452,11.693029,0.8778801843317977,0.0788155503346791,0.4400921658986162,0.05811427811516563,1.4555541938296008,0.08384459070306433,True,2 vs Rest,2,Rest
Il23a,0.9916,0.008399999999999963,4.771086913921002,1.5063246e-05,0.00018367944,0.0,0.25,-3.330659,-3.435751,1.2594874,-8.739123,2.7661257,0.14746543778801838,2.646172259407965,0.12903225806451618,0.6360654284321265,0.2513827467863213,2.0786200913123536,True,2 vs Rest,2,Rest
Mdga1,0.9912,0.00880000000000003,4.724163482556559,6.588535e-05,1.005825e-05,0.0,0.25,3.0439155,3.0610008,1.2593969,-1.6943178,7.321062,0.40092165898617443,0.06569440134757835,0.26958525345622064,0.051731016445765235,0.6102312772662997,0.059205860939599134,True,2 vs Rest,2,Rest
Tgfbr2,0.991,0.009000000000000008,4.701488855974091,0.00012193419,1.8251361e-05,0.0,0.25,3.1955247,3.2481651,1.2731106,-2.309801,7.582465,0.7788018433179733,0.11609557161221887,0.47695852534562067,0.08196285296334212,1.2401722858411304,0.11516995892236893,True,2 vs Rest,2,Rest
Pltp,0.991,0.009000000000000008,4.701488855974091,0.00069015136,8.4379964e-05,0.0,0.25,3.9955747,4.167813,1.6226983,-2.6264248,8.804301,4.23041474654377,0.7844762622456802,0.907834101382495,0.21774014805621306,6.62329265627471,0.6516730499577771,True,2 vs Rest,2,Rest
Nbl1,0.991,0.009000000000000008,4.701488855974091,8.1373146e-05,1.37482975e-05,0.0,0.25,2.8873076,2.8344107,1.2142556,-1.6152792,8.5499525,0.5345622119815664,0.09331087370894244,0.317972350230414,0.06684693470455368,0.7728369066296625,0.08307596485934503,True,2 vs Rest,2,Rest
Tinagl1,0.9908,0.009199999999999986,4.679308136697134,0.00019673393,3.7699632e-05,0.0,0.25,2.6946602,2.6230388,1.204004,-1.5756645,6.900483,0.9769585253456243,0.36956425373465895,0.5046082949308741,0.20000886564121195,1.502156766771947,0.2931581699101722,True,2 vs Rest,2,Rest
Glrb,0.99,0.010000000000000009,4.5951188602360995,2.467392e-05,3.78512e-06,0.0,0.25,3.0699584,3.134337,1.2208115,-1.4804926,6.685256,0.11751152073732722,0.018617846535750677,0.10138248847926269,0.01569218493727549,0.20267217653047123,0.015503261747440163,True,2 vs Rest,2,Rest
Nfib,0.9894,0.010600000000000054,4.536243764386936,0.0005805515,8.2285405e-05,0.0,0.25,3.368654,3.4200077,1.4322871,-1.0196562,8.046696,3.31336405529953,0.6115076022873486,0.8894009216589923,0.26707744137595363,5.452951315977715,0.5758345940360924,True,2 vs Rest,2,Rest
Isoc1,0.9894,0.010600000000000054,4.536243764386936,0.0002693448,4.230953e-05,0.0,0.25,3.0705523,3.2356863,1.1482326,-1.3793497,6.4226036,1.8041474654377874,0.412739926415187,0.686635944700463,0.24371647679418967,2.7251725543124525,0.3432571868610104,True,2 vs Rest,2,Rest
Gas6,0.9894,0.010600000000000054,4.536243764386936,0.0010004183,0.00019814448,0.0,0.25,2.7588806,2.7230034,1.2277247,-1.9935904,7.405488,5.813364055299523,2.0666696218799565,0.9792626728110678,0.6022430072255119,9.50039642220886,1.8546441168012087,True,2 vs Rest,2,Rest
Slc2a12,0.9892,0.010800000000000032,4.517349485700766,3.1313793e-05,4.042029e-06,0.0,0.25,3.4545,3.4337869,1.5265284,-1.6304178,9.759594,0.16359447004608285,0.01875083115386319,0.1382488479262673,0.015958154173500508,0.2822675075799715,0.016036448349149506,True,2 vs Rest,2,Rest
Klf15,0.989,0.01100000000000001,4.498798159845069,2.6964388e-05,4.4256526e-06,0.0,0.25,3.406416,3.265687,1.8952167,-3.070341,10.293743,0.16589861751152066,0.019681723480650747,0.12442396313364061,0.013919056695775447,0.30350159631571266,0.015001806526951943,True,2 vs Rest,2,Rest
Tnip1,0.989,0.01100000000000001,4.498798159845069,4.32024e-05,0.0002939938,0.0,0.25,-2.579591,-2.6638703,0.9401544,-5.0726166,0.94165707,0.22350230414746533,3.58025621703005,0.1682027649769584,0.7904162418547112,0.35705804590436285,2.8034135910052567,True,2 vs Rest,2,Rest
Acaa2,0.9888,0.011199999999999988,4.480577425658903,0.00018608852,3.2827447e-05,0.0,0.25,2.9295764,3.0068116,1.2387682,-1.4970245,7.673359,1.0529953917050707,0.25719225142958985,0.5852534562211983,0.15497140830710915,1.6746278309227272,0.22071704135845932,True,2 vs Rest,2,Rest
Rbms3,0.9888,0.011199999999999988,4.480577425658903,0.0003201551,4.1402393e-05,0.0,0.25,3.4768128,3.6671195,1.296356,-1.9890203,7.781699,1.9746543778801846,0.2684959439691529,0.7811059907834141,0.1559466288399342,3.177203302695604,0.2826565305524347,True,2 vs Rest,2,Rest
Rnase4,0.9886,0.011399999999999966,4.462675578395129,0.0005177276,7.3236544e-05,0.0,0.25,3.3981621,3.3235283,1.5363729,-1.2629156,8.581483,3.1267281105990685,0.6026862892858846,0.8456221198156735,0.21086927612040013,5.247050405525548,0.5320741810985986,True,2 vs Rest,2,Rest
Apoe,0.9884,0.011600000000000055,4.445081524050899,0.0053594946,0.00057652406,0.0,0.25,4.1770077,4.2834272,1.70825,-2.3093657,9.907027,64.14746543778797,5.648920608182414,1.0000000000000082,0.43481537302186407,103.14914634823594,6.158810324483482,True,2 vs Rest,2,Rest
Pygb,0.9884,0.011600000000000055,4.445081524050899,7.57692e-05,1.8756662e-05,0.0,0.25,2.215373,2.1998668,0.9266594,-1.4068899,5.4589233,0.5230414746543772,0.16800390088213457,0.3778801843317962,0.12567046411631982,0.8301162407982542,0.13849029476123698,True,2 vs Rest,2,Rest
1700019D03Rik,0.9882,0.011800000000000033,4.427784737602169,0.00013602286,1.8454923e-05,0.0,0.25,3.1537023,3.163772,1.3487248,-2.8463812,8.05806,0.7534562211981574,0.10966798173678093,0.43548387096774066,0.07243228866527902,1.242407645493178,0.09040393157333558,True,2 vs Rest,2,Rest
Ptprz1,0.988,0.01200000000000001,4.410775224748337,0.00044059128,7.26431e-05,0.0,0.25,2.751951,2.8479285,1.1063975,-2.1237488,6.349971,2.679723502304142,0.534021898133794,0.8018433179723546,0.2489915333126525,4.275814036092277,0.4886139310489935,True,2 vs Rest,2,Rest
Unc119,0.988,0.01200000000000001,4.410775224748337,0.00018186292,3.3979173e-05,0.0,0.25,2.6691833,2.7281623,0.97040665,-1.6748943,6.42867,1.1543778801843336,0.26849594396915333,0.5852534562211983,0.18116937807527328,1.8142173974006786,0.22944504687367076,True,2 vs Rest,2,Rest
Snx21,0.9876,0.012399999999999967,4.3775804885343055,4.9852817e-05,1.3710524e-05,0.0,0.25,1.9975972,2.044613,0.67701435,-1.2595577,4.276326,0.24193548387096744,0.1334722283789201,0.20506912442396286,0.10922469967640631,0.4208704458243677,0.11422599474221191,True,2 vs Rest,2,Rest
Pax1,0.9876,0.012399999999999967,4.3775804885343055,0.0002242277,6.118355e-05,0.0,0.25,2.3819726,2.3954086,1.1835761,-2.6866426,7.05412,1.5806451612903218,0.5586683806906447,0.70046082949309,0.25448823086130284,2.4936536307801442,0.4759578933083003,True,2 vs Rest,2,Rest
Clec11a,0.9874,0.012599999999999945,4.361377628344464,4.875469e-05,8.372704e-06,0.0,0.25,2.881157,2.9202247,1.1527354,-2.2444754,6.718546,0.20276497695852522,0.04783013431446479,0.13133640552995396,0.03763464692583936,0.32833809015040827,0.039837827380809106,True,2 vs Rest,2,Rest
Kazald1,0.9874,0.012599999999999945,4.361377628344464,0.00022440209,3.7484326e-05,0.0,0.25,3.1091378,3.0544424,1.4490273,-1.417819,8.049284,1.4239631336405534,0.21871536858903712,0.6520737327188955,0.12309942816614468,2.384862443072064,0.20500312045672264,True,2 vs Rest,2,Rest
Pfn2,0.987,0.013000000000000012,4.329719922873182,0.00021123281,5.0531427e-05,0.0,0.25,2.2343853,2.2270522,0.9462863,-1.68468,5.9134893,1.592165898617512,0.6617314597278398,0.6543778801843333,0.3482423866306212,2.3850181961462202,0.47509150886883883,True,2 vs Rest,2,Rest
Aebp1,0.987,0.013000000000000012,4.329719922873182,9.493007e-05,1.398456e-05,0.0,0.25,3.4606493,3.2678719,1.8272327,-1.839468,12.529245,0.5299539170506905,0.057405026818565186,0.33179723502304065,0.035019282769626695,0.9052823428736577,0.05590961921601066,True,2 vs Rest,2,Rest
Cd200,0.9868,0.01319999999999999,4.314249807621173,0.00025140808,5.199827e-05,0.0,0.25,2.691122,2.7599711,1.169291,-2.8668337,6.327525,1.3963133640553018,0.45711246065872624,0.6382488479262685,0.19947692716876192,2.2014196023074297,0.38434607990332903,True,2 vs Rest,2,Rest
Fbln7,0.9868,0.01319999999999999,4.314249807621173,3.3214055e-05,4.2448605e-06,0.0,0.25,3.861155,3.6305447,2.14156,-2.6588192,11.137273,0.18202764976958505,0.013786072077662971,0.14976958525345618,0.009973846358437856,0.2770857428677205,0.012502104006111197,True,2 vs Rest,2,Rest
Aldh7a1,0.9864,0.013599999999999945,4.28399143395216,6.493374e-05,2.1134736e-05,0.0,0.25,1.7495557,1.7490778,0.68484807,-0.6545429,4.189967,0.42857142857142794,0.21778447626225028,0.3156682027649762,0.1687574803847725,0.636797459046739,0.17983320781019685,True,2 vs Rest,2,Rest
Abca8b,0.9864,0.013599999999999945,4.28399143395216,2.6093843e-05,3.1797729e-06,0.0,0.25,3.3881843,3.404829,1.5821075,-1.6252575,9.150135,0.14285714285714285,0.014849949022562989,0.11290322580645165,0.012456225896537913,0.2650636083368413,0.015565628330742595,True,2 vs Rest,2,Rest
Tns4,0.9864,0.013599999999999945,4.28399143395216,0.00010537362,1.4781472e-05,0.0,0.25,3.3933673,3.312119,1.6399817,-2.5446959,9.049099,0.5437788018433173,0.0780619708320415,0.3502304147465429,0.054302052395940395,0.9351656775160371,0.09064175120029228,True,2 vs Rest,2,Rest
Aldh6a1,0.9862,0.013800000000000034,4.269189867129377,5.1732946e-05,1.1646333e-05,0.0,0.25,2.336967,2.3511276,1.0078194,-2.2152786,6.0428705,0.36635944700460776,0.10793918170131851,0.2649769585253451,0.08719358127576744,0.6082967974530864,0.09064071007760378,True,2 vs Rest,2,Rest
Epdr1,0.986,0.014000000000000012,4.254598320843905,3.505683e-05,7.1947748e-06,0.0,0.25,2.5131214,2.4268498,1.1047964,-1.6730595,6.3575735,0.2188940092165896,0.04605700607296471,0.1889400921658984,0.0383438982224394,0.37933959315063315,0.035659620475599375,True,2 vs Rest,2,Rest
Psat1,0.9858,0.01419999999999999,4.240210835583005,9.8932884e-05,2.2405828e-05,0.0,0.25,2.4280818,2.4486341,1.1511047,-2.988594,6.125108,0.5714285714285714,0.194866793740861,0.3479262672811051,0.11999645374351949,0.840273697070168,0.1442891598434439,True,2 vs Rest,2,Rest
Pdgfa,0.9856,0.014399999999999968,4.226021701899203,0.00045256253,0.00013724627,0.0,0.25,1.876806,1.7965307,0.85642225,-0.8442297,4.976654,2.930875576036863,1.4824681945119031,0.8502304147465491,0.5417793341903582,4.615676329930015,1.2208479901714422,True,2 vs Rest,2,Rest
Ehd2,0.9854,0.014599999999999946,4.212025446612466,6.985858e-05,1.0780461e-05,0.0,0.25,3.2523577,3.2413645,1.5198805,-1.3403234,9.135172,0.40092165898617443,0.055011303692540224,0.30184331797234953,0.043530298328827224,0.6126297543243131,0.05880723335815345,True,2 vs Rest,2,Rest
Tns2,0.9852,0.014800000000000035,4.198216819951087,4.492517e-05,8.446761e-06,0.0,0.25,2.7781913,2.766354,1.2792753,-1.8497162,8.9162655,0.24884792626728072,0.052351611330290135,0.20506912442396286,0.044993129128064815,0.4363033840415238,0.05583116415797445,True,2 vs Rest,2,Rest
Cavin1,0.9852,0.014800000000000035,4.198216819951087,0.0001622901,3.935036e-05,0.0,0.25,2.2068157,2.2120695,0.93589985,-1.3978767,6.1448603,0.8525345622119823,0.3428343454940453,0.48847926267280956,0.22044416862450072,1.2946727382291323,0.3027366866807079,True,2 vs Rest,2,Rest
Ar,0.9852,0.014800000000000035,4.198216819951087,0.00028337305,7.112095e-05,0.0,0.25,2.1111135,2.1302934,0.8959589,-1.3384275,5.311287,1.4838709677419362,0.6892149474710914,0.6474654377880198,0.34154882751895826,2.4280908525482907,0.5917419584163142,True,2 vs Rest,2,Rest
Fjx1,0.985,0.015000000000000013,4.184590783555717,8.684919e-05,1.3807249e-05,0.0,0.25,3.1090267,3.0515785,1.4814346,-1.1430302,8.600579,0.417050691244239,0.05337116006915238,0.27880184331797175,0.029212287778713833,0.6471192028298987,0.04130328382049501,True,2 vs Rest,2,Rest
Tgfbr3,0.985,0.015000000000000013,4.184590783555717,0.00015832871,2.4004861e-05,0.0,0.25,3.071068,2.973278,1.5514534,-1.2996635,9.684837,0.9331797235023057,0.17483044461190997,0.5460829493087551,0.1218582383970946,1.5086928918219777,0.16913847744294339,True,2 vs Rest,2,Rest
Mgp,0.9846,0.01539999999999997,4.157867318710489,0.0016616909,0.00022698095,0.0,0.25,4.283035,4.356023,2.047538,-2.4684238,10.64097,10.011520737327162,1.4695243583491653,0.9032258064516193,0.16800390088213496,15.841477063024355,1.8682493323336393,True,2 vs Rest,2,Rest
Cav2,0.9846,0.01539999999999997,4.157867318710489,7.027587e-05,1.3546831e-05,0.0,0.25,2.817097,2.6920424,1.3768519,-2.669014,8.226386,0.41705069124423877,0.10780619708320578,0.29953917050691176,0.07779600159581686,0.6453489059166341,0.08413379539136641,True,2 vs Rest,2,Rest
Nfkb2,0.9844,0.015599999999999947,4.14476077339445,4.732871e-05,0.00021046057,0.0,0.25,-2.0562117,-2.1312919,0.79795474,-4.647702,1.7800417,0.22119815668202736,2.6545502903489746,0.1912442396313362,0.7549093488186714,0.3342450588910761,2.1143792834384456,True,2 vs Rest,2,Rest
Lcp1,0.9844,0.015599999999999947,4.14476077339445,4.3740398e-05,0.00032967998,0.0,0.25,-2.6576586,-2.7349968,1.1339196,-6.161133,1.6612911,0.13824884792626724,4.3177002526697965,0.12211981566820282,0.77126645684651,0.2114587216293163,3.3313387640040273,True,2 vs Rest,2,Rest
Arl2,0.984,0.016000000000000014,4.119036559975268,8.1495884e-05,2.220655e-05,0.0,0.25,2.07758,2.1479163,0.8510287,-0.9954014,5.3493757,0.5529953917050688,0.2507203333481149,0.3870967741935473,0.1957533578616117,0.8691532849544051,0.2111350266751106,True,2 vs Rest,2,Rest
Serpinf1,0.9838,0.016199999999999992,4.106410775003809,0.00013526644,1.5086261e-05,0.0,0.25,3.6858597,3.583232,2.0786135,-3.5915442,10.964337,0.7695852534562218,0.06569440134757787,0.3663594470046073,0.029123631366638827,1.2661492360543833,0.04566661614126117,True,2 vs Rest,2,Rest
Gpx8,0.9836,0.01639999999999997,4.093937375922709,9.9222554e-05,1.4434685e-05,0.0,0.25,3.652014,3.705954,1.7183776,-1.4582844,9.719323,0.6036866359447004,0.07620018617846637,0.3894009216589851,0.05133206259142771,0.8971544868075201,0.07272314842182859,True,2 vs Rest,2,Rest
Scarf2,0.9836,0.01639999999999997,4.093937375922709,4.9911454e-05,9.949358e-06,0.0,0.25,2.9935539,2.935933,1.6365051,-3.9396067,9.214393,0.2834101382488475,0.03936344696130168,0.21889400921658952,0.025089764617226076,0.46183810022420213,0.04123269508553107,True,2 vs Rest,2,Rest
Zfyve21,0.9836,0.01639999999999997,4.093937375922709,0.00010222561,2.7716922e-05,0.0,0.25,2.0738406,2.078589,0.9815882,-2.6981153,5.6061964,0.6382488479262676,0.3024956779999178,0.4101382488479251,0.20187065029478707,0.9722936523993467,0.22568079821593676,True,2 vs Rest,2,Rest
F3,0.983,0.017000000000000015,4.057395198028768,0.00026380242,3.7385948e-05,0.0,0.25,3.8082035,3.7738032,2.0617337,-2.2116842,10.564022,1.7350230414746537,0.28436544173057704,0.49078341013824733,0.09402012500554287,2.659708950436789,0.2516648487750912,True,2 vs Rest,2,Rest
Cav1,0.983,0.017000000000000015,4.057395198028768,9.50975e-05,1.0863628e-05,0.0,0.25,3.9458477,3.7586436,2.2043972,-3.9541206,11.99868,0.4585253456221191,0.03865419566470161,0.2834101382488473,0.01826322088745065,0.7016331235572634,0.02974800057192585,True,2 vs Rest,2,Rest
Adk,0.9828,0.017199999999999993,4.045495685607447,0.000110779,2.5527677e-05,0.0,0.25,2.464631,2.4085097,1.2010821,-1.2931604,6.6437874,0.6474654377880183,0.210115696617762,0.442396313364054,0.14375637217962095,1.1070157318089453,0.16263280303023334,True,2 vs Rest,2,Rest
Ubd,0.9828,0.017199999999999993,4.045495685607447,0.00010001357,0.0022794816,0.0,0.25,-4.125135,-4.399858,1.8378485,-8.755102,2.7057638,0.5115207373271882,43.62644620771913,0.3271889400921651,0.8936566337160551,0.8388639427191843,32.71415606799034,True,2 vs Rest,2,Rest
Lrpap1,0.9826,0.01739999999999997,4.033731348978669,0.00018833861,6.23295e-05,0.0,0.25,1.7353443,1.6975131,0.7375152,-0.59208775,4.7405987,1.1382488479262696,0.7427190921583575,0.6474654377880198,0.40591338268541227,1.8552687759722188,0.581814366608882,True,2 vs Rest,2,Rest
Cd302,0.9824,0.01759999999999995,4.0220990973462705,4.836964e-05,7.6229e-06,0.0,0.25,3.6523054,3.5737066,1.9444791,-1.9099703,9.961807,0.3156682027649764,0.037767631543951685,0.23041474654377841,0.02854736468815129,0.5399827615723743,0.03816939119236923,True,2 vs Rest,2,Rest
Il33,0.982,0.018000000000000016,3.9992190050861978,0.00010852762,1.6432006e-05,0.0,0.25,3.2240157,3.0755715,1.7647209,-1.8813906,10.09934,0.6820276497695851,0.08759253513010379,0.26728110599078286,0.02610931335608864,1.0913004457655935,0.06105792888384041,True,2 vs Rest,2,Rest
Ltbp3,0.982,0.018000000000000016,3.9992190050861978,0.00011664538,2.0694664e-05,0.0,0.25,2.9934163,2.954052,1.3328822,-1.0974503,7.3131886,0.7788018433179732,0.12762090518196956,0.48847926267280956,0.09167073008555522,1.3189448661042358,0.13348563635781358,True,2 vs Rest,2,Rest
Ccl21a,0.9818,0.018199999999999994,3.9879654882761786,0.0031076286,0.001413903,0.0,0.25,2.8367631,3.2246356,2.202458,-4.240393,8.872988,19.841013824884783,18.22558624052334,0.33179723502304065,0.618644443459388,25.503977099263988,21.42184440681901,True,2 vs Rest,2,Rest
Rab34,0.9818,0.018199999999999994,3.9879654882761786,0.00010647274,2.221005e-05,0.0,0.25,2.6312761,2.703116,1.118818,-0.9485264,6.696534,0.631336405529954,0.20036349128951175,0.44700460829492955,0.15036127487920886,0.9732881457967758,0.17831209934686074,True,2 vs Rest,2,Rest
Rcan3,0.9816,0.018399999999999972,3.9768326954910993,5.827581e-05,1.2738039e-05,0.0,0.25,2.4183064,2.5067964,1.0487761,-2.0867624,5.793556,0.30184331797234987,0.09003058646216747,0.23041474654377841,0.0768651092690293,0.5064266552009802,0.08685526422911764,True,2 vs Rest,2,Rest
Plscr2,0.9816,0.018399999999999972,3.9768326954910993,0.00011586921,2.1541062e-05,0.0,0.25,2.9753127,3.100122,1.2856511,-1.4875193,7.1407776,0.6705069124423969,0.16122168535839665,0.4101382488479251,0.11410080234053162,1.014741923683255,0.16153012149634108,True,2 vs Rest,2,Rest
Laptm4a,0.9814,0.01859999999999995,3.965818015491911,0.00074017985,0.00019789768,0.0,0.25,2.0483208,2.1758966,0.7349841,-1.2560005,4.247878,5.082949308755752,2.3887140387422234,0.9516129032258138,0.7620461899907094,7.896102498199667,1.9519147553817855,True,2 vs Rest,2,Rest
Siva1,0.9814,0.01859999999999995,3.965818015491911,0.00025953635,4.6105066e-05,0.0,0.25,2.9703286,3.0812345,1.3066678,-2.1840801,7.179391,1.4423963133640545,0.47103151735450316,0.6497695852534576,0.25315838468017776,2.194340746637921,0.3931046131674436,True,2 vs Rest,2,Rest
Sec62,0.9814,0.01859999999999995,3.965818015491911,0.0005948,0.00023621933,0.0,0.25,1.3803141,1.4200268,0.5191256,-0.8795271,3.0107965,4.0115207373271815,2.977747240568341,0.9262672811059977,0.811649452546675,6.479319778313808,2.360678283913567,True,2 vs Rest,2,Rest
Myl9,0.9812,0.01880000000000004,3.9549189208252784,0.0002803544,3.793716e-05,0.0,0.25,3.5772488,3.6508436,1.7503052,-3.1412315,9.442058,1.6728110599078327,0.16698435214327115,0.49999999999999845,0.0721219912230165,2.722753215414864,0.20473563784159224,True,2 vs Rest,2,Rest
Slc12a4,0.9808,0.019199999999999995,3.9334577755107722,4.5760655e-05,1.04338005e-05,0.0,0.25,2.3849874,2.4635873,1.07215,-2.2830858,5.7189875,0.26267281105990753,0.06906334500642863,0.1912442396313362,0.05904517044195319,0.45707967177521985,0.06576206451612497,True,2 vs Rest,2,Rest
Thbd,0.9806,0.019399999999999973,3.9228910578819054,5.2464078e-05,7.2872945e-06,0.0,0.25,3.8613157,3.7816892,2.1674368,-2.783554,10.944274,0.24884792626728092,0.016578749058025578,0.17741935483870952,0.011215036127487884,0.44916210080236085,0.01761824793019876,True,2 vs Rest,2,Rest
Zfp185,0.9806,0.019399999999999973,3.9228910578819054,4.1526386e-05,7.050274e-06,0.0,0.25,3.2446725,2.9675522,1.9131249,-2.6583805,9.920782,0.2096774193548386,0.03581719047830151,0.15668202764976952,0.024779467174963557,0.359327221557339,0.02923108621045113,True,2 vs Rest,2,Rest
Jag2,0.9804,0.01959999999999995,3.9124305854134556,0.00021620102,3.379225e-05,0.0,0.25,3.4644973,3.599391,1.6591663,-1.587842,9.114572,1.1912442396313383,0.20235826056119915,0.6405529953917063,0.13258566425817025,2.059276323632369,0.23806659342010775,True,2 vs Rest,2,Rest
Tagln,0.9802,0.01980000000000004,3.9020741999265773,0.00092399266,0.00021223388,0.0,0.25,4.416551,5.056398,2.4071264,-3.5796776,10.70994,5.778801843317961,1.6026862892857852,0.5437788018433173,0.19553171683142417,8.274393059908089,1.9467726863965111,True,2 vs Rest,2,Rest
Tmem141,0.98,0.020000000000000018,3.8918198083148323,7.5956974e-05,1.7095686e-05,0.0,0.25,2.4302986,2.4245014,1.1086161,-1.4515667,6.223854,0.4999999999999989,0.15909393146859652,0.36175115207373176,0.11596258699410673,0.8044192391166524,0.13146046782136997,True,2 vs Rest,2,Rest
Efemp2,0.98,0.020000000000000018,3.8918198083148323,3.5143985e-05,7.798583e-06,0.0,0.25,2.6926568,2.7023559,1.4144996,-1.3651581,7.252738,0.2557603686635941,0.05377011392349024,0.21658986175115175,0.046101334279002384,0.40484776113293036,0.05170234141263799,True,2 vs Rest,2,Rest
Pik3r1,0.9798,0.020199999999999996,3.8816653799540974,0.0004413167,9.7113974e-05,0.0,0.25,2.4045587,2.4296474,1.0671426,-1.8563833,6.321617,2.718894009216583,0.9072210647635297,0.8225806451612951,0.43610089099695165,4.440144518270135,0.8380630078617323,True,2 vs Rest,2,Rest
Bace1,0.9798,0.020199999999999996,3.8816653799540974,5.7220106e-05,1.3259753e-05,0.0,0.25,2.3799582,2.4603062,1.05361,-1.4205027,5.5718355,0.3778801843317965,0.10966798173678119,0.297235023041474,0.09038521211046764,0.6093357541866499,0.10187728267189655,True,2 vs Rest,2,Rest
Dtd1,0.9798,0.020199999999999996,3.8816653799540974,7.692171e-05,2.6117044e-05,0.0,0.25,1.7197357,1.7424994,0.78378505,-1.082077,4.751444,0.5391705069124417,0.26557028237067815,0.37557603686635843,0.18099206525112327,0.8061677588008942,0.1956469665375161,True,2 vs Rest,2,Rest
Gpm6b,0.9796,0.020399999999999974,3.8716089442401334,0.00014894945,2.2053156e-05,0.0,0.25,3.137022,3.1207252,1.7278619,-3.539835,8.060989,0.9262672811059925,0.08267210425994151,0.45622119815668066,0.038698523870739424,1.5264660753821484,0.06743590811687165,True,2 vs Rest,2,Rest
Tmem53,0.9784,0.021599999999999953,3.813224816940758,4.804555e-05,1.3299251e-05,0.0,0.25,2.1393821,2.1889238,0.9608393,-1.9948158,5.2037783,0.3133640552995386,0.12216853583935683,0.24884792626728064,0.09362117115120534,0.46834289654755507,0.10082633523691271,True,2 vs Rest,2,Rest
Wwc2,0.978,0.02200000000000002,3.794466772356098,8.664019e-05,1.594123e-05,0.0,0.25,3.096183,3.1147041,1.5181183,-1.2392282,8.32968,0.5322580645161286,0.09996010461456796,0.3571428571428562,0.07544660667582921,0.9026164168418312,0.11407199039544605,True,2 vs Rest,2,Rest
Nicol1,0.9778,0.022199999999999998,3.7852124210430027,0.00020088241,4.9196955e-05,0.0,0.25,2.4048717,2.463673,1.1601248,-1.9243183,6.392932,1.3456221198156684,0.3291369298284558,0.6152073732718901,0.15142515182410893,2.1199116306759977,0.2734912079450207,True,2 vs Rest,2,Rest
