feature_name,entropy,entropy_score,peak_cell_types,max_average_cell_type_expression,peak_tissue,max_average_tissue_expression,tau_score,tau_TRA_0.85,entropy_TRA_0.85,tau_TRA_0.9,entropy_TRA_0.9,tau_TRA_0.95,entropy_TRA_0.95
Xkr4,1.028514124321611,0.7785215385036494,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte,oligodendrocyte precursor cell",12.258258819580078,"hypothalamus,primary motor cortex",7.387259006500244,0.9519666,True,True,True,True,True,False
Rp1,3.427746314371639,0.2618750076888319,"cardiac muscle cell,ciliated columnar cell of tracheobronchial tree,endothelial cell,leptomeningeal cell,native cell,pancreatic ductal cell,pericyte",0.09108331799507141,primary motor cortex,0.018887052312493324,0.743638,False,False,False,False,False,False
Sox17,1.6260450570432003,0.6498502557801902,"bronchial smooth muscle cell,endothelial cell,endothelial cell of coronary artery,erythrocyte,fenestrated cell,kidney capillary endothelial cell,kidney cortex artery cell,smooth muscle cell of the pulmonary artery,vein endothelial cell",7.14821720123291,"heart,limb muscle",2.7683260440826416,0.9218357,True,True,True,True,False,False
Mrpl15,3.594961950117832,0.2258670804592195,"female germ cell,male germ cell,oocyte,oogonial cell,primordial germ cell",3.777336359024048,ovary,2.3035359382629395,0.75131243,False,False,False,False,False,False
Lypla1,3.668948542553711,0.209934934972288,"brush cell,epithelial cell of proximal tubule,hepatocyte,kidney collecting duct epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",2.493476390838623,"kidney,large intestine,liver",1.25490403175354,0.6717286,False,False,False,False,False,False
Gm37988,1.0346356747964218,0.7772033343593673,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,oligodendrocyte,oligodendrocyte precursor cell,pericyte,tanycyte",0.2099151760339737,"hypothalamus,primary motor cortex",0.11644070595502853,0.9520325,True,True,True,True,True,False
Tcea1,4.262804292017687,0.0820550598866676,"erythroblast,male germ cell,mesothelial cell,primordial germ cell",3.048110008239746,mesonephros,2.0227880477905273,0.578445,False,False,False,False,False,False
Rgs20,1.6245682420202414,0.6501682705856897,"astrocyte,ependymal cell,native cell,tanycyte",11.77282428741455,"hypothalamus,primary motor cortex",1.24626624584198,0.90588284,True,True,True,True,False,False
Atp6v1h,3.533063330280497,0.2391962227297379,"GABAergic neuron,astrocyte,glutamatergic neuron,leptomeningeal cell,microglial cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,oocyte,oogonial cell,pericyte",1.5631673336029053,"diencephalon,hypothalamus,primary motor cortex",1.211345911026001,0.6542513,False,False,False,False,False,False
Oprk1,1.607827106819954,0.6537732778288403,"ependymal cell,glioblast,glutamatergic neuron,granulosa cell,neuron,ovarian surface epithelial cell,pituitary gland cell,supporting cell",0.3686525821685791,"diencephalon,hypothalamus",0.3234025835990906,0.9297367,True,True,True,True,False,False
Npbwr1,2.042725827432169,0.5601229357769448,"Leydig cell,Sertoli cell,epidermal cell,keratinocyte stem cell,mesothelial cell,stem cell of epidermis,supporting cell",0.08174637705087662,"gonad,mesonephros,skin of body",0.05891747027635574,0.880457,True,True,False,False,False,False
Rb1cc1,3.75510428339934,0.1913823060094586,"ependymal cell,glioblast,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,oogonial cell,pericyte,pituitary gland cell,tanycyte",2.2344372272491455,diencephalon,2.0016231536865234,0.66083604,False,False,False,False,False,False
Alkal1,0.6861701890370029,0.852241292366487,"ependymal cell,glutamatergic neuron,leptomeningeal cell,mural cell,native cell,pericyte,pituitary gland cell,tanycyte",0.04822304844856262,primary motor cortex,0.023565517738461494,0.9667819,True,True,True,True,True,True
St18,1.5775746706025824,0.6602877853805564,oligodendrocyte,29.275341033935547,"hypothalamus,primary motor cortex",1.929544448852539,0.92813426,True,True,True,True,False,False
Pcmtd1,4.176851490700076,0.100563988200785,"astrocyte,ependymal cell,microglial cell,mural cell,oligodendrocyte,pericyte,pituitary gland cell,tanycyte",2.4443557262420654,hypothalamus,1.845869779586792,0.5756553,False,False,False,False,False,False
Sntg1,1.053501397674143,0.7731408220620956,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",18.54479217529297,"hypothalamus,primary motor cortex",8.921586990356445,0.95285827,True,True,True,True,True,False
Rrs1,4.051652592420874,0.1275241034935189,"Sertoli cell,basal cell,fibroblast of lung,male germ cell,primordial germ cell,pulmonary interstitial fibroblast,skeletal muscle satellite cell",1.8714759349822998,"gonad,mesonephros",0.6851649880409241,0.5317538,False,False,False,False,False,False
Adhfe1,1.508381578611552,0.6751877067311328,"astrocyte,brush cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",2.206792116165161,kidney,0.8868306875228882,0.9114115,True,True,True,True,False,False
Vxn,0.3977301310773841,0.9143534780527564,"glutamatergic neuron,native cell,oligodendrocyte precursor cell",2.5994527339935303,primary motor cortex,2.0204825401306152,0.97708035,True,True,True,True,True,True
Mybl1,0.6871478244158324,0.8520307700464845,"Sertoli cell,female germ cell,glioblast,native cell,oligodendrocyte precursor cell,oocyte,oogonial cell",0.5229769945144653,ovary,0.4643998146057129,0.95803875,True,True,True,True,True,True
Vcpip1,3.6117261309933353,0.2222571106000287,"GABAergic neuron,Sertoli cell,glioblast,glutamatergic neuron,microglial cell,native cell,oligodendrocyte,oogonial cell",0.9667342305183411,"diencephalon,ovary,primary motor cortex",0.6649102568626404,0.65740347,False,False,False,False,False,False
Sgk3,3.935201075729856,0.1526005726889758,"macrophage,microglial cell,oligodendrocyte",4.327170372009277,primary motor cortex,0.6527128219604492,0.6075575,False,False,False,False,False,False
Mcmdc2,1.5046430197470964,0.6759927615630821,"GABAergic neuron,ependymal cell,glutamatergic neuron,mural cell,native cell,neuron,oligodendrocyte precursor cell,oogonial cell,pituitary gland cell,tanycyte",0.321572482585907,"hypothalamus,primary motor cortex",0.29865705966949463,0.9339904,True,True,True,True,False,False
Tcf24,1.0352760521969095,0.7770654365920122,"Leydig cell,Sertoli cell,female germ cell,oocyte,oogonial cell,type B pancreatic cell",0.19368113577365875,"islet of Langerhans,ovary",0.16385844349861145,0.95243645,True,True,True,True,True,False
Ppp1r42,0.9093546548014324,0.8041811336010503,"granulocyte,granulocytopoietic cell,immature B cell,megakaryocyte-erythroid progenitor cell,proerythroblast",0.6437637209892273,bone marrow,0.3119351863861084,0.94562024,True,True,True,True,False,True
Cops5,4.072982568711483,0.1229309431072056,"Leydig cell,Sertoli cell,female germ cell,male germ cell,neural progenitor cell,oocyte,oogonial cell,primordial germ cell",2.0146524906158447,ovary,1.3891422748565674,0.5674522,False,False,False,False,False,False
Cspp1,2.495497329087349,0.4626238998136575,"astrocyte,ependymal cell,glioblast,glutamatergic neuron,microglial cell,mural cell,native cell,neural progenitor cell,neuron,pituitary gland cell,tanycyte",2.6932029724121094,"diencephalon,hypothalamus",2.574401378631592,0.8415677,False,False,False,False,False,False
Arfgef1,3.973840761864505,0.1442799691742224,"kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,native cell,neuron,oocyte,pituitary gland cell,urethra urothelial cell",1.7506736516952515,hypothalamus,1.3951349258422852,0.5469635,False,False,False,False,False,False
Cpa6,2.361653206914576,0.4914456627415199,"ependymal cell,glutamatergic neuron,neuron,pituitary gland cell,tanycyte,urethra urothelial cell",0.37083500623703003,"hypothalamus,primary motor cortex",0.30359137058258057,0.8517409,True,True,False,False,False,False
Prex2,2.691350827924614,0.4204491444307252,"astrocyte,ependymal cell,leptomeningeal cell,pericyte,tanycyte",16.2700138092041,"hypothalamus,primary motor cortex",0.9259541630744934,0.80875343,False,False,False,False,False,False
A830018L16Rik,0.9839075861066024,0.7881270336766539,"GABAergic neuron,glutamatergic neuron,neuron,pituitary gland cell",5.489026069641113,"hypothalamus,primary motor cortex",3.8006346225738525,0.96139103,True,True,True,True,True,False
Sulf1,2.248824332781332,0.5157420383230207,"ependymal cell,granulosa cell,leptomeningeal cell,mesothelial cell,neuron,oligodendrocyte precursor cell,ovarian surface epithelial cell,pituitary gland cell,supporting cell,tanycyte",2.5731520652770996,"gonad,mesonephros",1.8836013078689575,0.8723462,True,True,False,False,False,False
Slco5a1,0.4065425221075944,0.9124558329341124,"GABAergic neuron,glioblast,glutamatergic neuron,neural progenitor cell,neuron,pituitary gland cell",0.3293828070163727,diencephalon,0.741197943687439,0.9663728,True,True,True,True,True,True
Prdm14,1.3806899637907442,0.7026845993140622,"female germ cell,male germ cell,oogonial cell,primordial germ cell",0.2531820833683014,ovary,0.048566047102212906,0.92672473,True,True,True,True,False,False
Ncoa2,2.178387806224563,0.5309097187330778,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,macrophage,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",3.205228567123413,"hypothalamus,primary motor cortex",1.9445693492889404,0.8521948,True,True,False,False,False,False
Tram1,3.944490202668258,0.150600268080307,"double negative thymocyte,late pro-B cell,luminal cell of prostate epithelium,plasma cell",6.075531959533691,prostate gland,3.3777596950531006,0.66347474,False,False,False,False,False,False
Lactb2,2.723245354492424,0.4135810319689229,"brush cell,epithelial cell of proximal tubule,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,leptomeningeal cell,microglial cell,mural cell",2.019402027130127,kidney,0.777250349521637,0.8324103,False,False,False,False,False,False
Xkr9,1.213817777398324,0.7386185687508969,"duct epithelial cell,enterocyte of epithelium of large intestine,epithelial cell of large intestine,hepatocyte,large intestine goblet cell",0.22654011845588684,"large intestine,liver",0.09686123579740524,0.9321634,True,True,True,True,False,False
Eya1,2.088947024764803,0.5501697426883198,"astrocyte,leptomeningeal cell,native cell,oligodendrocyte precursor cell",5.182173728942871,"hypothalamus,primary motor cortex",0.3330947160720825,0.8845186,True,True,False,False,False,False
Msc,2.7253280643943723,0.4131325448029046,"Schwann cell,basal cell,cardiac neuron,fibroblast of cardiac tissue,skeletal muscle satellite cell",1.7488361597061157,"heart,limb muscle,mammary gland",0.3617299795150757,0.79842514,False,False,False,False,False,False
Trpa1,2.014751301425476,0.5661469220640934,"ependymal cell,leptomeningeal cell,native cell,oocyte,pancreatic A cell,pancreatic D cell,pancreatic PP cell,pancreatic stellate cell,pituitary gland cell,tanycyte,type B pancreatic cell",0.030786756426095963,pancreas,0.03146999701857567,0.89231163,True,True,False,False,False,False
Kcnb2,0.9486029015461596,0.7957294836918332,"GABAergic neuron,ependymal cell,glutamatergic neuron,leptomeningeal cell,neuron,oligodendrocyte precursor cell,pituitary gland cell",10.1410493850708,"hypothalamus,primary motor cortex",8.724335670471191,0.96227485,True,True,True,True,True,True
Terf1,2.999419738779495,0.3541101153425257,"female germ cell,male germ cell,microglial cell,native cell,oogonial cell,primordial germ cell",2.3363122940063477,ovary,1.3397972583770752,0.805181,False,False,False,False,False,False
Sbspon,1.599618202911621,0.6555409690692382,"basal cell of prostate epithelium,ovarian surface epithelial cell,prostate gland microvascular endothelial cell,seminal vesicle glandular cell,urethra urothelial cell",1.6859676837921143,urethra,0.8296358585357666,0.93346196,True,True,True,True,False,False
4930444P10Rik,1.0599221119701296,0.7717581964954114,"ependymal cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",0.22162401676177979,hypothalamus,0.20326310396194458,0.94705254,True,True,True,True,False,False
Rpl7,4.113558091564244,0.114193479845078,"basal cell of epidermis,keratinocyte",49.92401123046875,tongue,45.99189376831055,0.56238276,False,False,False,False,False,False
Rdh10,3.1097170282920383,0.3303588868364823,"Schwann cell,bladder cell,bladder urothelial cell,chondrocyte,mesenchymal stem cell,skeletal muscle satellite cell,smooth muscle cell,stromal cell",1.3819999694824219,"bladder lumen,limb muscle",1.0077308416366577,0.76283854,False,False,False,False,False,False
Stau2,1.7357383434859135,0.626229092255737,"GABAergic neuron,ependymal cell,glutamatergic neuron,native cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",3.0244596004486084,"hypothalamus,primary motor cortex",2.7818186283111572,0.8996343,True,True,False,True,False,False
Ube2w,3.256128610693961,0.2988308686510127,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",1.8255589008331299,"hypothalamus,primary motor cortex",1.8117225170135498,0.748907,False,False,False,False,False,False
Eloc,2.7705711963915496,0.4033899666204023,"Leydig cell,female germ cell,granulosa cell,male germ cell,mesothelial cell,neural progenitor cell,oocyte,oogonial cell,primordial germ cell,smooth muscle cell of prostate,supporting cell",3.21649169921875,ovary,2.2667534351348877,0.8237202,False,False,False,False,False,False
Tmem70,4.303223654623465,0.0733512239033792,"brush cell,cardiac muscle cell,cell of skeletal muscle,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",1.139823079109192,kidney,0.7191587090492249,0.51559716,False,False,False,False,False,False
Ly96,3.9090112136911657,0.1582402525085959,"Kupffer cell,bronchial smooth muscle cell,endothelial cell of hepatic sinusoid,hepatic stellate cell,kidney cell,late pro-B cell,lung macrophage,monocyte,plasma cell,smooth muscle cell of the pulmonary artery",1.1220327615737915,liver,0.5898633003234863,0.6494274,False,False,False,False,False,False
Jph1,1.2172236358246855,0.7378851570587216,"GABAergic neuron,glutamatergic neuron,native cell,oligodendrocyte",1.5808682441711426,primary motor cortex,0.9546433091163635,0.93062115,True,True,True,True,False,False
Gdap1,1.9706781674021177,0.575637554896437,"GABAergic neuron,glioblast,glutamatergic neuron,neuron,pituitary gland cell",1.4178138971328735,"diencephalon,primary motor cortex",1.3494625091552734,0.8869911,True,True,False,False,False,False
Pi15,2.7323246625967728,0.4116259093868883,"adventitial cell,fibroblast,fibroblast of connective tissue of prostate,fibroblast of lung,pulmonary interstitial fibroblast,smooth muscle cell of prostate",2.1540167331695557,trachea,0.41884753108024597,0.83484054,False,False,False,False,False,False
Crispld1,1.727628157619176,0.627975525722948,"chondrocyte,fibroblast,leptomeningeal cell,mesenchymal stem cell",2.1040472984313965,trachea,1.4202135801315308,0.9104333,True,True,True,True,False,False
Tfap2d,0.6696901235007251,0.8557900813174811,"glioblast,native cell,neural progenitor cell",0.15151919424533844,diencephalon,0.08218716084957123,0.95806503,True,True,True,True,True,True
Tfap2b,1.317796252335517,0.7162280229010616,"glioblast,keratinocyte stem cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,neural progenitor cell",3.3550539016723633,diencephalon,1.5037641525268555,0.9406064,True,True,True,True,False,False
Pkhd1,1.5549704748517308,0.6651553339925536,"brush cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,podocyte (sensu Diptera)",1.7208995819091797,"kidney,pancreas",0.49385297298431396,0.91308385,True,True,True,True,False,False
Mcm3,2.844876128714175,0.3873892703701099,"Leydig cell,erythroblast,female germ cell,male germ cell,naive T cell,oogonial cell,primordial germ cell,thymocyte",3.4609506130218506,"mesonephros,ovary",1.4584546089172363,0.7783022,False,False,False,False,False,False
Paqr8,2.888645369393458,0.3779640774074901,"astrocyte,glioblast",7.1482086181640625,"diencephalon,primary motor cortex",0.6244307160377502,0.79805917,False,False,False,False,False,False
Efhc1,3.3498570916223813,0.2786475388711629,"astrocyte,ciliated columnar cell of tracheobronchial tree,ependymal cell,leptomeningeal cell,mural cell,pancreatic ductal cell,pancreatic stellate cell,pituitary gland cell,tanycyte",0.11279825866222382,"mesonephros,pancreas",0.057007696479558945,0.7402614,False,False,False,False,False,False
Tram2,2.5993208476561147,0.4402667220015249,"interstitial cell of ovary,leptomeningeal cell,mural cell,native cell,pericyte",0.39661186933517456,"gonad,mesonephros",0.16725172102451324,0.8371176,False,False,False,False,False,False
Tmem14a,2.8334277595941906,0.3898545424741843,"GABAergic neuron,astrocyte,glutamatergic neuron,native cell,oligodendrocyte",0.6359118819236755,primary motor cortex,0.5842542052268982,0.83147717,False,False,False,False,False,False
Gsta3,0.9920614555666588,0.7863711934596355,"fibroblast of lung,hepatic stellate cell,hepatocyte",18.520729064941406,liver,7.990920543670654,0.9428859,True,True,True,True,False,False
Khdc1a,1.47891045957705,0.681533966785308,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,DN3 thymocyte,DN4 thymocyte,double negative thymocyte,mature NK T cell,natural killer cell,regulatory T cell",2.0476224422454834,thymus,0.7827974557876587,0.92557985,True,True,True,True,False,False
Khdc1c,1.7673379198074932,0.6194244938723592,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,natural killer cell,regulatory T cell",0.39198121428489685,"lung,ovary",0.0709662213921547,0.8927342,True,True,False,True,False,False
Kcnq5,0.6197789094068412,0.8665378762650902,"GABAergic neuron,glutamatergic neuron,mural cell,native cell,neuron,oligodendrocyte precursor cell",15.197639465332031,primary motor cortex,13.859567642211914,0.9771331,True,True,True,True,True,True
Rims1,0.8304589035880006,0.8211704088906581,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",13.542380332946777,"hypothalamus,primary motor cortex",12.505038261413574,0.9715976,True,True,True,True,True,True
Ogfrl1,3.633463362201188,0.2175762526407071,"GABAergic neuron,glutamatergic neuron,immature T cell,kidney cell,naive B cell,naive T cell,neutrophil,non-classical monocyte",2.366908073425293,primary motor cortex,1.7994931936264038,0.70801777,False,False,False,False,False,False
B3gat2,2.184214750418446,0.5296549545983242,"brush cell,ependymal cell,epithelial cell of proximal tubule,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",1.2509174346923828,"diencephalon,hypothalamus,kidney",0.4147888422012329,0.8624447,True,True,False,False,False,False
Smap1,4.127990875624651,0.1110855489638017,"erythroblast,female germ cell,granulocytopoietic cell,immature B cell,male germ cell,oocyte,oogonial cell,primordial germ cell",4.532079696655273,ovary,2.617253303527832,0.6114196,False,False,False,False,False,False
Sdhaf4,2.174150669655256,0.5318221364299559,"Sertoli cell,female germ cell,granulosa cell,male germ cell,oocyte,oogonial cell,primordial germ cell,supporting cell",2.715541362762451,ovary,1.7768820524215698,0.8994143,True,True,False,False,False,False
Fam135a,3.010651581742043,0.3516914696085601,"GABAergic neuron,astrocyte,ependymal cell,leptomeningeal cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",1.537890076637268,"hypothalamus,primary motor cortex",1.0026880502700806,0.7747638,False,False,False,False,False,False
Col9a1,0.0487764886868645,0.9894965548687176,"chondrocyte,fibroblast",6.17997932434082,trachea,2.673511028289795,0.9914889,True,True,True,True,True,True
Col19a1,0.7778252471266212,0.8325044498924602,"GABAergic neuron,glutamatergic neuron,neuron",2.7773633003234863,"hypothalamus,primary motor cortex",1.1120972633361816,0.97343355,True,True,True,True,True,True
Lmbrd1,3.781141768809366,0.1857754387108204,"GABAergic neuron,astrocyte,glutamatergic neuron,leptomeningeal cell,microglial cell,oligodendrocyte,pericyte",1.8170126676559448,primary motor cortex,1.670663595199585,0.6999221,False,False,False,False,False,False
Adgrb3,1.061586646056505,0.7713997585898534,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,native cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",23.06363296508789,"hypothalamus,primary motor cortex",18.40219497680664,0.95154506,True,True,True,True,True,False
Phf3,3.5335541687660594,0.2390905264149719,"ependymal cell,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,pericyte,pituitary gland cell,tanycyte",2.6549839973449707,hypothalamus,2.152273654937744,0.72756356,False,False,False,False,False,False
Ptp4a1_ENSMUSG00000026064,1.1776449244163256,0.7464079686598879,"glioblast,granulosa cell,neural progenitor cell,oocyte,ovarian surface epithelial cell",2.48443603515625,diencephalon,2.862501621246338,0.94798607,True,True,True,True,False,False
4931428L18Rik,3.1381983871708243,0.324225760030898,"ciliated columnar cell of tracheobronchial tree,ependymal cell,glutamatergic neuron,male germ cell,native cell,oocyte,pituitary gland cell,primordial germ cell",0.04237303137779236,"pancreas,primary motor cortex",0.017698662355542183,0.7527828,False,False,False,False,False,False
Khdrbs2,1.285971034776005,0.7230812104802953,"glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",5.360468864440918,"hypothalamus,primary motor cortex",4.862569332122803,0.9436415,True,True,True,True,False,False
Gm5415,2.274351889631549,0.5102449781628835,"ependymal cell,glutamatergic neuron,native cell,oligodendrocyte precursor cell,pituitary gland cell",0.02710946649312973,"hypothalamus,primary motor cortex",0.009208712726831436,0.868211,True,True,False,False,False,False
Prim2,3.306943980579093,0.2878883743513352,"Leydig cell,erythroblast,leptomeningeal cell,male germ cell,native cell,oligodendrocyte precursor cell,pericyte,primordial germ cell,thymocyte",0.9677243828773499,ovary,0.34454646706581116,0.7374575,False,False,False,False,False,False
Rab23,3.8769264743115017,0.1651493250699537,"adventitial cell,cardiac neuron,fibroblast of cardiac tissue,native cell",0.49226072430610657,None,0.2727808654308319,0.54360765,False,False,False,False,False,False
Bag2,3.3933642307417498,0.269278786407388,"Leydig cell,Sertoli cell,cell of skeletal muscle,ciliated columnar cell of tracheobronchial tree,erythroblast,keratinocyte,kidney collecting duct principal cell,lung neuroendocrine cell",0.7892254590988159,tongue,0.5898200869560242,0.77968043,False,False,False,False,False,False
Zfp451,2.067906667258247,0.5547005370640984,"GABAergic neuron,ependymal cell,glioblast,glutamatergic neuron,leptomeningeal cell,native cell,neural progenitor cell,neuron,oocyte,oogonial cell,pituitary gland cell,tanycyte",1.9010343551635742,diencephalon,2.0504469871520996,0.8951382,True,True,False,False,False,False
Bend6,1.2020536481313553,0.7411518361016112,"GABAergic neuron,glutamatergic neuron,neuron,pituitary gland cell",2.6400609016418457,"hypothalamus,primary motor cortex",1.7800309658050537,0.92958134,True,True,True,True,False,False
Dst,3.0603298023396706,0.3409938470794617,"ependymal cell,macrophage,microglial cell,mural cell,oligodendrocyte,pituitary gland cell,tanycyte",13.277408599853516,"hypothalamus,primary motor cortex",5.515567779541016,0.7880997,False,False,False,False,False,False
Ccdc115,4.141688949800572,0.1081358292446418,"monocyte,naive T cell,oocyte,promonocyte",1.5301129817962646,ovary,0.7104153633117676,0.51598793,False,False,False,False,False,False
Imp4,4.263858889632778,0.0818279646511577,"double negative thymocyte,female germ cell,immature NK T cell,male germ cell,primordial germ cell",0.9187321662902832,None,0.504501223564148,0.43902147,False,False,False,False,False,False
Ptpn18,3.033048882363907,0.3468684734375804,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,DN4 thymocyte,T cell,classical monocyte,hematopoietic precursor cell,intermediate monocyte,mature NK T cell,monocyte,natural killer cell,regulatory T cell",10.20706558227539,"lung,spleen",6.292929649353027,0.7659258,False,False,False,False,False,False
Amer3,1.020539374792428,0.7802388073430123,"GABAergic neuron,glioblast,glutamatergic neuron,native cell,neural progenitor cell,neuron,pituitary gland cell",0.12062324583530426,diencephalon,0.21999596059322357,0.9566612,True,True,True,True,True,False
Arhgef4,2.1511689719857605,0.5367709756554466,"astrocyte,ependymal cell,glutamatergic neuron,pituitary gland cell,tanycyte",4.309349536895752,primary motor cortex,1.2691059112548828,0.8777115,True,True,False,False,False,False
Fam168b,3.5418967031941126,0.2372940594084306,"GABAergic neuron,astrocyte,ependymal cell,glioblast,glutamatergic neuron,microglial cell,mural cell,native cell,neural progenitor cell,pituitary gland cell,tanycyte",1.989654302597046,diencephalon,1.8793359994888306,0.7396465,False,False,False,False,False,False
Plekhb2,2.5762347565175454,0.4452380411369888,"alveolar macrophage,brush cell,enterocyte of epithelium of large intestine,epithelial cell of large intestine,epithelial cell of proximal tubule,hematopoietic stem cell,kidney collecting duct principal cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,large intestine goblet cell",3.2971324920654297,large intestine,2.558648109436035,0.8487349,False,False,False,False,False,False
Hs6st1,3.1063416967862048,0.3310857249141268,"Leydig cell,Sertoli cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,supporting cell",2.9333126544952393,"diencephalon,gonad",1.0206475257873535,0.7855951,False,False,False,False,False,False
Uggt1,3.671020589531306,0.2094887439420494,"alveolar macrophage,glioblast,luminal cell of prostate epithelium,pituitary gland cell,tanycyte,type B pancreatic cell",0.9970033764839172,pancreas,1.2395110130310059,0.72419,False,False,False,False,False,False
Neurl3,3.2917775185301057,0.2911542941880396,"hematopoietic stem cell,kidney cell,mast cell,neutrophil,non-classical monocyte",4.0536346435546875,large intestine,1.0102801322937012,0.7566316,False,False,False,False,False,False
Arid5a,2.4212001359840123,0.4786229295137871,"Schwann cell,basal cell,bladder cell,endothelial cell,mesenchymal stem cell,neuroendocrine cell,skeletal muscle satellite cell,smooth muscle cell,smooth muscle cell of trachea",2.6733920574188232,limb muscle,1.9812699556350708,0.86009926,True,True,False,False,False,False
Kansl3,2.711324721013169,0.4161480006673727,"astrocyte,ependymal cell,glioblast,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,pericyte,pituitary gland cell,tanycyte",1.1336941719055176,hypothalamus,0.7322154641151428,0.83360577,False,False,False,False,False,False
Fer1l5,1.3898186309158913,0.7007188478454343,"leptomeningeal cell,native cell,oocyte,oogonial cell,pericyte",0.031447991728782654,ovary,0.016187796369194984,0.9237922,True,True,True,True,False,False
Lman2l,3.322059535763425,0.2846334167112568,"ependymal cell,glioblast,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oocyte,pituitary gland cell,tanycyte",1.0916786193847656,hypothalamus,0.8720430135726929,0.7472884,False,False,False,False,False,False
Cnnm4,1.0571596406406458,0.7723530623173908,"chondrocyte,enterocyte of epithelium of large intestine,epithelial cell of large intestine,hematopoietic stem cell,intestinal crypt stem cell,large intestine goblet cell",2.193603992462158,large intestine,1.6699306964874268,0.9323733,True,True,True,True,False,False
Cnnm3,3.4673680214427143,0.2533429374756504,"astrocyte,ependymal cell,glioblast,leptomeningeal cell,mural cell,native cell,oligodendrocyte,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",0.6115270256996155,"diencephalon,hypothalamus",0.40448838472366333,0.72098947,False,False,False,False,False,False
Ankrd23,3.5299332460347936,0.2398702496844476,cell of skeletal muscle,4.312370777130127,liver,0.06693905591964722,0.7153633,False,False,False,False,False,False
Ankrd39,4.116478700941196,0.1135645608481067,"ependymal cell,granulosa cell,mural cell,neuron,pituitary gland cell,tanycyte",0.3631998300552368,hypothalamus,0.2840822637081146,0.63346225,False,False,False,False,False,False
Sema4c,2.964770394110165,0.3615714455933685,"Schwann cell,endothelial cell,endothelial cell of coronary artery,endothelial cell of hepatic sinusoid,erythrocyte,fenestrated cell,kidney capillary endothelial cell,kidney cortex artery cell,mesangial cell,smooth muscle cell,smooth muscle cell of trachea",1.37289559841156,limb muscle,0.9949691295623779,0.80389315,False,False,False,False,False,False
