feature_name,entropy,entropy_score,peak_cell_types,max_average_cell_type_expression,peak_tissue,max_average_tissue_expression,tau_score,tau_TRA_0.85,entropy_TRA_0.85,tau_TRA_0.9,entropy_TRA_0.9,tau_TRA_0.95,entropy_TRA_0.95
Xkr4,0.0161632318413402,0.9963201129869356,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte,oligodendrocyte precursor cell",12.258258819580078,"hypothalamus,primary motor cortex",7.387259006500244,0.9958088,True,True,True,True,True,True
Rp1,3.304422370952143,0.2476813370055506,"cardiac muscle cell,ciliated columnar cell of tracheobronchial tree,endothelial cell,leptomeningeal cell,native cell,pancreatic ductal cell,pericyte",0.09108331799507141,primary motor cortex,0.018887052312493324,0.72821605,False,False,False,False,False,False
Sox17,1.587759311204027,0.6385144427472764,"bronchial smooth muscle cell,endothelial cell,endothelial cell of coronary artery,erythrocyte,fenestrated cell,kidney capillary endothelial cell,kidney cortex artery cell,smooth muscle cell of the pulmonary artery,vein endothelial cell",7.14821720123291,"heart,limb muscle",2.7683260440826416,0.91002446,True,True,True,False,False,False
Mrpl15,3.3192424599422927,0.2443072436594522,"female germ cell,male germ cell,oocyte,oogonial cell,primordial germ cell",3.777336359024048,ovary,2.3035359382629395,0.7474413,False,False,False,False,False,False
Lypla1,3.5847963995906333,0.1838485121772588,"brush cell,epithelial cell of proximal tubule,hepatocyte,kidney collecting duct epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",2.493476390838623,"kidney,large intestine,liver",1.25490403175354,0.6067059,False,False,False,False,False,False
Gm37988,0.2147395801612818,0.9511101863796017,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,oligodendrocyte,oligodendrocyte precursor cell,pericyte,tanycyte",0.2099151760339737,"hypothalamus,primary motor cortex",0.11644070595502853,0.9784786,True,True,True,True,True,True
Tcea1,4.172752800164714,0.0499883322355926,"erythroblast,male germ cell,mesothelial cell,primordial germ cell",3.048110008239746,mesonephros,2.0227880477905273,0.3819825,False,False,False,False,False,False
Rgs20,1.0439067435564833,0.7623334920780691,"astrocyte,ependymal cell,native cell,tanycyte",11.77282428741455,"hypothalamus,primary motor cortex",1.24626624584198,0.9388137,True,True,True,True,False,False
Atp6v1h,3.318045460692288,0.2445797647763909,"GABAergic neuron,astrocyte,glutamatergic neuron,leptomeningeal cell,microglial cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,oocyte,oogonial cell,pericyte",1.5631673336029053,"diencephalon,hypothalamus,primary motor cortex",1.211345911026001,0.7108627,False,False,False,False,False,False
Oprk1,1.1903588278726842,0.7289907096196125,"ependymal cell,glioblast,glutamatergic neuron,granulosa cell,neuron,ovarian surface epithelial cell,pituitary gland cell,supporting cell",0.3686525821685791,"diencephalon,hypothalamus",0.3234025835990906,0.92671597,True,True,True,True,False,False
Npbwr1,1.4248044596416345,0.6756144143288614,"Leydig cell,Sertoli cell,epidermal cell,keratinocyte stem cell,mesothelial cell,stem cell of epidermis,supporting cell",0.08174637705087662,"gonad,mesonephros,skin of body",0.05891747027635574,0.91266793,True,True,True,True,False,False
Rb1cc1,3.633630529337826,0.1727304337128162,"ependymal cell,glioblast,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,oogonial cell,pericyte,pituitary gland cell,tanycyte",2.2344372272491455,diencephalon,2.0016231536865234,0.6387909,False,False,False,False,False,False
Alkal1,0.0778418092821976,0.9822777359217012,"ependymal cell,glutamatergic neuron,leptomeningeal cell,mural cell,native cell,pericyte,pituitary gland cell,tanycyte",0.04822304844856262,primary motor cortex,0.023565517738461494,0.9855593,True,True,True,True,True,True
St18,0.6144651184474703,0.8601045736674617,oligodendrocyte,29.275341033935547,"hypothalamus,primary motor cortex",1.929544448852539,0.96804905,True,True,True,True,True,True
Pcmtd1,4.035103733824251,0.0813269294022293,"astrocyte,ependymal cell,microglial cell,mural cell,oligodendrocyte,pericyte,pituitary gland cell,tanycyte",2.4443557262420654,hypothalamus,1.845869779586792,0.47739992,False,False,False,False,False,False
Sntg1,0.1578957131643711,0.9640518437156848,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",18.54479217529297,"hypothalamus,primary motor cortex",8.921586990356445,0.9858677,True,True,True,True,True,True
Rrs1,3.9237470311823928,0.1066795375867737,"Sertoli cell,basal cell,fibroblast of lung,male germ cell,primordial germ cell,pulmonary interstitial fibroblast,skeletal muscle satellite cell",1.8714759349822998,"gonad,mesonephros",0.6851649880409241,0.5166215,False,False,False,False,False,False
Adhfe1,1.6561583592960238,0.6229420144575366,"astrocyte,brush cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",2.206792116165161,kidney,0.8868306875228882,0.89043045,True,True,False,False,False,False
Vxn,0.0983776664313633,0.9776023322173456,"glutamatergic neuron,native cell,oligodendrocyte precursor cell",2.5994527339935303,primary motor cortex,2.0204825401306152,0.988935,True,True,True,True,True,True
Mybl1,0.3371571105172367,0.9232393567985948,"Sertoli cell,female germ cell,glioblast,native cell,oligodendrocyte precursor cell,oocyte,oogonial cell",0.5229769945144653,ovary,0.4643998146057129,0.9695686,True,True,True,True,True,True
Vcpip1,3.3289250831858688,0.2421027984175483,"GABAergic neuron,Sertoli cell,glioblast,glutamatergic neuron,microglial cell,native cell,oligodendrocyte,oogonial cell",0.9667342305183411,"diencephalon,ovary,primary motor cortex",0.6649102568626404,0.6904678,False,False,False,False,False,False
Sgk3,3.768671994725907,0.1419855097035109,"macrophage,microglial cell,oligodendrocyte",4.327170372009277,primary motor cortex,0.6527128219604492,0.5610796,False,False,False,False,False,False
Mcmdc2,1.0716999998491674,0.7560057945058156,"GABAergic neuron,ependymal cell,glutamatergic neuron,mural cell,native cell,neuron,oligodendrocyte precursor cell,oogonial cell,pituitary gland cell,tanycyte",0.321572482585907,"hypothalamus,primary motor cortex",0.29865705966949463,0.9377494,True,True,True,True,False,False
Tcf24,0.7206365011701522,0.8359325085584894,"Leydig cell,Sertoli cell,female germ cell,oocyte,oogonial cell,type B pancreatic cell",0.19368113577365875,"islet of Langerhans,ovary",0.16385844349861145,0.9622038,True,True,True,True,True,True
Ppp1r42,0.5894008828586772,0.8658109544173613,"granulocyte,granulocytopoietic cell,immature B cell,megakaryocyte-erythroid progenitor cell,proerythroblast",0.6437637209892273,bone marrow,0.3119351863861084,0.95347846,True,True,True,True,True,True
Cops5,3.81246118539269,0.1320160137741661,"Leydig cell,Sertoli cell,female germ cell,male germ cell,neural progenitor cell,oocyte,oogonial cell,primordial germ cell",2.0146524906158447,ovary,1.3891422748565674,0.6033758,False,False,False,False,False,False
Cspp1,2.4592241242285726,0.4401078320353344,"astrocyte,ependymal cell,glioblast,glutamatergic neuron,microglial cell,mural cell,native cell,neural progenitor cell,neuron,pituitary gland cell,tanycyte",2.6932029724121094,"diencephalon,hypothalamus",2.574401378631592,0.81843984,False,False,False,False,False,False
Arfgef1,3.725040340167314,0.1519191393479253,"kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,native cell,neuron,oocyte,pituitary gland cell,urethra urothelial cell",1.7506736516952515,hypothalamus,1.3951349258422852,0.5335604,False,False,False,False,False,False
Cpa6,1.623601011591789,0.630354353906273,"ependymal cell,glutamatergic neuron,neuron,pituitary gland cell,tanycyte,urethra urothelial cell",0.37083500623703003,"hypothalamus,primary motor cortex",0.30359137058258057,0.8997871,True,True,False,False,False,False
Prex2,2.554943132358079,0.4183154616494641,"astrocyte,ependymal cell,leptomeningeal cell,pericyte,tanycyte",16.2700138092041,"hypothalamus,primary motor cortex",0.9259541630744934,0.8205856,False,False,False,False,False,False
A830018L16Rik,0.011220780312893,0.9974453621555898,"GABAergic neuron,glutamatergic neuron,neuron,pituitary gland cell",5.489026069641113,"hypothalamus,primary motor cortex",3.8006346225738525,0.9959815,True,True,True,True,True,True
Sulf1,2.0573128799304,0.5316110649788013,"ependymal cell,granulosa cell,leptomeningeal cell,mesothelial cell,neuron,oligodendrocyte precursor cell,ovarian surface epithelial cell,pituitary gland cell,supporting cell,tanycyte",2.5731520652770996,"gonad,mesonephros",1.8836013078689575,0.87965906,True,True,False,False,False,False
Slco5a1,2.496480381919681,0.4316256905812821,"GABAergic neuron,glioblast,glutamatergic neuron,neural progenitor cell,neuron,pituitary gland cell",0.3293828070163727,diencephalon,0.741197943687439,0.83258975,False,False,False,False,False,False
Prdm14,1.127733065387501,0.7432487325394506,"female germ cell,male germ cell,oogonial cell,primordial germ cell",0.2531820833683014,ovary,0.048566047102212906,0.9313272,True,True,True,True,False,False
Ncoa2,1.5375580913651257,0.6499437669528895,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,macrophage,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",3.205228567123413,"hypothalamus,primary motor cortex",1.9445693492889404,0.8956362,True,True,False,True,False,False
Tram1,3.7715334420709614,0.1413340432748289,"double negative thymocyte,late pro-B cell,luminal cell of prostate epithelium,plasma cell",6.075531959533691,prostate gland,3.3777596950531006,0.6432659,False,False,False,False,False,False
Lactb2,2.673574357166132,0.3913066611941905,"brush cell,epithelial cell of proximal tubule,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,leptomeningeal cell,microglial cell,mural cell",2.019402027130127,kidney,0.777250349521637,0.8102848,False,False,False,False,False,False
Xkr9,1.1950297046874672,0.727927289933558,"duct epithelial cell,enterocyte of epithelium of large intestine,epithelial cell of large intestine,hepatocyte,large intestine goblet cell",0.22654011845588684,"large intestine,liver",0.09686123579740524,0.9226133,True,True,True,True,False,False
Eya1,1.3192658440871394,0.6996424171792854,"astrocyte,leptomeningeal cell,native cell,oligodendrocyte precursor cell",5.182173728942871,"hypothalamus,primary motor cortex",0.3330947160720825,0.91537,True,True,True,True,False,False
Msc,2.6152696587838773,0.4045809063750792,"Schwann cell,basal cell,cardiac neuron,fibroblast of cardiac tissue,skeletal muscle satellite cell",1.7488361597061157,"heart,limb muscle,mammary gland",0.3617299795150757,0.7789828,False,False,False,False,False,False
Trpa1,1.9954481406752849,0.5456958255505855,"ependymal cell,leptomeningeal cell,native cell,oocyte,pancreatic A cell,pancreatic D cell,pancreatic PP cell,pancreatic stellate cell,pituitary gland cell,tanycyte,type B pancreatic cell",0.030786756426095963,pancreas,0.03146999701857567,0.8583536,True,True,False,False,False,False
Kcnb2,0.0699479829647034,0.9840749253225758,"GABAergic neuron,ependymal cell,glutamatergic neuron,leptomeningeal cell,neuron,oligodendrocyte precursor cell,pituitary gland cell",10.1410493850708,"hypothalamus,primary motor cortex",8.724335670471191,0.98896617,True,True,True,True,True,True
Terf1,2.51187626882492,0.4281205051806562,"female germ cell,male germ cell,microglial cell,native cell,oogonial cell,primordial germ cell",2.3363122940063477,ovary,1.3397972583770752,0.8313774,False,False,False,False,False,False
Sbspon,1.2039585279723115,0.7258944625157264,"basal cell of prostate epithelium,ovarian surface epithelial cell,prostate gland microvascular endothelial cell,seminal vesicle glandular cell,urethra urothelial cell",1.6859676837921143,urethra,0.8296358585357666,0.94387084,True,True,True,True,False,False
4930444P10Rik,1.1575133232369288,0.7364686538286119,"ependymal cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",0.22162401676177979,hypothalamus,0.20326310396194458,0.92539465,True,True,True,True,False,False
Rpl7,4.0133558396920455,0.0862782778679435,"basal cell of epidermis,keratinocyte",49.92401123046875,tongue,45.99189376831055,0.50903976,False,False,False,False,False,False
Rdh10,2.8737762653478125,0.3457266429688628,"Schwann cell,bladder cell,bladder urothelial cell,chondrocyte,mesenchymal stem cell,skeletal muscle satellite cell,smooth muscle cell,stromal cell",1.3819999694824219,"bladder lumen,limb muscle",1.0077308416366577,0.75489676,False,False,False,False,False,False
Stau2,0.7411014477225839,0.8312732490873274,"GABAergic neuron,ependymal cell,glutamatergic neuron,native cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",3.0244596004486084,"hypothalamus,primary motor cortex",2.7818186283111572,0.9460475,True,True,True,True,False,True
Ube2w,3.1566562531920246,0.28132328578498,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",1.8255589008331299,"hypothalamus,primary motor cortex",1.8117225170135498,0.77548546,False,False,False,False,False,False
Eloc,2.161593184419857,0.5078695421214926,"Leydig cell,female germ cell,granulosa cell,male germ cell,mesothelial cell,neural progenitor cell,oocyte,oogonial cell,primordial germ cell,smooth muscle cell of prostate,supporting cell",3.21649169921875,ovary,2.2667534351348877,0.8692851,True,True,False,False,False,False
Tmem70,4.108230413005815,0.0646781601665802,"brush cell,cardiac muscle cell,cell of skeletal muscle,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",1.139823079109192,kidney,0.7191587090492249,0.44308513,False,False,False,False,False,False
Ly96,3.809970532642895,0.1325830613051296,"Kupffer cell,bronchial smooth muscle cell,endothelial cell of hepatic sinusoid,hepatic stellate cell,kidney cell,late pro-B cell,lung macrophage,monocyte,plasma cell,smooth muscle cell of the pulmonary artery",1.1220327615737915,liver,0.5898633003234863,0.6103672,False,False,False,False,False,False
Jph1,0.6243527880065376,0.8578534454799156,"GABAergic neuron,glutamatergic neuron,native cell,oligodendrocyte",1.5808682441711426,primary motor cortex,0.9546433091163635,0.946078,True,True,True,True,False,True
Gdap1,0.8383503275228406,0.8091325724377029,"GABAergic neuron,glioblast,glutamatergic neuron,neuron,pituitary gland cell",1.4178138971328735,"diencephalon,primary motor cortex",1.3494625091552734,0.94469225,True,True,True,True,False,False
Pi15,2.669759094039392,0.3921752830990997,"adventitial cell,fibroblast,fibroblast of connective tissue of prostate,fibroblast of lung,pulmonary interstitial fibroblast,smooth muscle cell of prostate",2.1540167331695557,trachea,0.41884753108024597,0.81411284,False,False,False,False,False,False
Crispld1,1.3644855864437997,0.6893472271909324,"chondrocyte,fibroblast,leptomeningeal cell,mesenchymal stem cell",2.1040472984313965,trachea,1.4202135801315308,0.9188243,True,True,True,True,False,False
Tfap2d,1.66866545361472,0.6200945211835229,"glioblast,native cell,neural progenitor cell",0.15151919424533844,diencephalon,0.08218716084957123,0.89632976,True,True,False,False,False,False
Tfap2b,1.3232507680989565,0.6987351685384766,"glioblast,keratinocyte stem cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,neural progenitor cell",3.3550539016723633,diencephalon,1.5037641525268555,0.922564,True,True,True,True,False,False
Pkhd1,1.5081198210169389,0.6566459852842693,"brush cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,podocyte (sensu Diptera)",1.7208995819091797,"kidney,pancreas",0.49385297298431396,0.9080923,True,True,True,True,False,False
Mcm3,2.772677467916666,0.3687438313229747,"Leydig cell,erythroblast,female germ cell,male germ cell,naive T cell,oogonial cell,primordial germ cell,thymocyte",3.4609506130218506,"mesonephros,ovary",1.4584546089172363,0.78736126,False,False,False,False,False,False
Paqr8,2.459424312034177,0.4400622552278465,"astrocyte,glioblast",7.1482086181640625,"diencephalon,primary motor cortex",0.6244307160377502,0.83529204,False,False,False,False,False,False
Efhc1,3.4698951345144926,0.2100081117727383,"astrocyte,ciliated columnar cell of tracheobronchial tree,ependymal cell,leptomeningeal cell,mural cell,pancreatic ductal cell,pancreatic stellate cell,pituitary gland cell,tanycyte",0.11279825866222382,"mesonephros,pancreas",0.057007696479558945,0.6416109,False,False,False,False,False,False
Tram2,2.806557190223385,0.3610304265196203,"interstitial cell of ovary,leptomeningeal cell,mural cell,native cell,pericyte",0.39661186933517456,"gonad,mesonephros",0.16725172102451324,0.7954766,False,False,False,False,False,False
Tmem14a,2.595776457204483,0.4090189284265598,"GABAergic neuron,astrocyte,glutamatergic neuron,native cell,oligodendrocyte",0.6359118819236755,primary motor cortex,0.5842542052268982,0.8268542,False,False,False,False,False,False
Gsta3,0.8391284630266693,0.8089554141340263,"fibroblast of lung,hepatic stellate cell,hepatocyte",18.520729064941406,liver,7.990920543670654,0.9405878,True,True,True,True,False,False
Khdc1a,1.4654662317938028,0.6663569385505184,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,DN3 thymocyte,DN4 thymocyte,double negative thymocyte,mature NK T cell,natural killer cell,regulatory T cell",2.0476224422454834,thymus,0.7827974557876587,0.9130863,True,True,True,True,False,False
Khdc1c,1.726074810316583,0.6070241186656776,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,natural killer cell,regulatory T cell",0.39198121428489685,"lung,ovary",0.0709662213921547,0.877964,True,True,False,False,False,False
Kcnq5,0.021242396812886,0.9951637382346908,"GABAergic neuron,glutamatergic neuron,mural cell,native cell,neuron,oligodendrocyte precursor cell",15.197639465332031,primary motor cortex,13.859567642211914,0.9938448,True,True,True,True,True,True
Rims1,0.006386779297381,0.9985459203689928,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",13.542380332946777,"hypothalamus,primary motor cortex",12.505038261413574,0.9975301,True,True,True,True,True,True
Ogfrl1,3.472067619360192,0.2095135016076277,"GABAergic neuron,glutamatergic neuron,immature T cell,kidney cell,naive B cell,naive T cell,neutrophil,non-classical monocyte",2.366908073425293,primary motor cortex,1.7994931936264038,0.66515815,False,False,False,False,False,False
B3gat2,1.752714922935232,0.6009589576004749,"brush cell,ependymal cell,epithelial cell of proximal tubule,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",1.2509174346923828,"diencephalon,hypothalamus,kidney",0.4147888422012329,0.87640697,True,True,False,False,False,False
Smap1,3.82545550656128,0.1290575934420651,"erythroblast,female germ cell,granulocytopoietic cell,immature B cell,male germ cell,oocyte,oogonial cell,primordial germ cell",4.532079696655273,ovary,2.617253303527832,0.6254448,False,False,False,False,False,False
Sdhaf4,1.5431734968984474,0.6486653061785839,"Sertoli cell,female germ cell,granulosa cell,male germ cell,oocyte,oogonial cell,primordial germ cell,supporting cell",2.715541362762451,ovary,1.7768820524215698,0.9228865,True,True,True,True,False,False
Fam135a,2.7514310751943767,0.3735810028379716,"GABAergic neuron,astrocyte,ependymal cell,leptomeningeal cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",1.537890076637268,"hypothalamus,primary motor cortex",1.0026880502700806,0.7997688,False,False,False,False,False,False
Col9a1,0.0215324939236866,0.9950976917533286,"chondrocyte,fibroblast",6.17997932434082,trachea,2.673511028289795,0.9934412,True,True,True,True,True,True
Col19a1,0.0106074962261812,0.9975849886961332,"GABAergic neuron,glutamatergic neuron,neuron",2.7773633003234863,"hypothalamus,primary motor cortex",1.1120972633361816,0.99548405,True,True,True,True,True,True
Lmbrd1,3.595452444638093,0.1814224477511778,"GABAergic neuron,astrocyte,glutamatergic neuron,leptomeningeal cell,microglial cell,oligodendrocyte,pericyte",1.8170126676559448,primary motor cortex,1.670663595199585,0.6898452,False,False,False,False,False,False
Adgrb3,0.0115379962661443,0.9973731415206224,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,native cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",23.06363296508789,"hypothalamus,primary motor cortex",18.40219497680664,0.9970754,True,True,True,True,True,True
Phf3,3.5855558749768432,0.1836756022272012,"ependymal cell,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,pericyte,pituitary gland cell,tanycyte",2.6549839973449707,hypothalamus,2.152273654937744,0.6347078,False,False,False,False,False,False
Ptp4a1_ENSMUSG00000026064,2.435486390825884,0.4455122077026265,"glioblast,granulosa cell,neural progenitor cell,oocyte,ovarian surface epithelial cell",2.48443603515625,diencephalon,2.862501621246338,0.82767427,False,False,False,False,False,False
4931428L18Rik,2.931081744528554,0.3326798902720852,"ciliated columnar cell of tracheobronchial tree,ependymal cell,glutamatergic neuron,male germ cell,native cell,oocyte,pituitary gland cell,primordial germ cell",0.04237303137779236,"pancreas,primary motor cortex",0.017698662355542183,0.7637328,False,False,False,False,False,False
Khdrbs2,0.3978592040568566,0.9094192960660036,"glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",5.360468864440918,"hypothalamus,primary motor cortex",4.862569332122803,0.9778743,True,True,True,True,True,True
Gm5415,1.2787829338918684,0.7088591714114192,"ependymal cell,glutamatergic neuron,native cell,oligodendrocyte precursor cell,pituitary gland cell",0.02710946649312973,"hypothalamus,primary motor cortex",0.009208712726831436,0.9145495,True,True,True,True,False,False
Prim2,2.914963530489692,0.3363495280708638,"Leydig cell,erythroblast,leptomeningeal cell,male germ cell,native cell,oligodendrocyte precursor cell,pericyte,primordial germ cell,thymocyte",0.9677243828773499,ovary,0.34454646706581116,0.7691845,False,False,False,False,False,False
Rab23,3.5483023690081485,0.1921571171959274,"adventitial cell,cardiac neuron,fibroblast of cardiac tissue,native cell",0.49226072430610657,None,0.2727808654308319,0.5915721,False,False,False,False,False,False
Bag2,3.0178972108228934,0.3129145914701111,"Leydig cell,Sertoli cell,cell of skeletal muscle,ciliated columnar cell of tracheobronchial tree,erythroblast,keratinocyte,kidney collecting duct principal cell,lung neuroendocrine cell",0.7892254590988159,tongue,0.5898200869560242,0.785763,False,False,False,False,False,False
Zfp451,1.983259042278034,0.5484709206140792,"GABAergic neuron,ependymal cell,glioblast,glutamatergic neuron,leptomeningeal cell,native cell,neural progenitor cell,neuron,oocyte,oogonial cell,pituitary gland cell,tanycyte",1.9010343551635742,diencephalon,2.0504469871520996,0.8476574,False,True,False,False,False,False
Bend6,0.1793309105905611,0.959171686986796,"GABAergic neuron,glutamatergic neuron,neuron,pituitary gland cell",2.6400609016418457,"hypothalamus,primary motor cortex",1.7800309658050537,0.9745511,True,True,True,True,True,True
Dst,3.0980108571784104,0.2946750976803308,"ependymal cell,macrophage,microglial cell,mural cell,oligodendrocyte,pituitary gland cell,tanycyte",13.277408599853516,"hypothalamus,primary motor cortex",5.515567779541016,0.77467364,False,False,False,False,False,False
Ccdc115,3.932228527592343,0.104748553189798,"monocyte,naive T cell,oocyte,promonocyte",1.5301129817962646,ovary,0.7104153633117676,0.49507672,False,False,False,False,False,False
Imp4,4.065921305032358,0.0743106853010434,"double negative thymocyte,female germ cell,immature NK T cell,male germ cell,primordial germ cell",0.9187321662902832,None,0.504501223564148,0.4247717,False,False,False,False,False,False
Ptpn18,2.990144370453162,0.3192330875391347,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,DN4 thymocyte,T cell,classical monocyte,hematopoietic precursor cell,intermediate monocyte,mature NK T cell,monocyte,natural killer cell,regulatory T cell",10.20706558227539,"lung,spleen",6.292929649353027,0.730435,False,False,False,False,False,False
Amer3,0.2315424786310604,0.9472846663061576,"GABAergic neuron,glioblast,glutamatergic neuron,native cell,neural progenitor cell,neuron,pituitary gland cell",0.12062324583530426,diencephalon,0.21999596059322357,0.9753107,True,True,True,True,True,True
Arhgef4,1.7085907100645683,0.6110047281182962,"astrocyte,ependymal cell,glutamatergic neuron,pituitary gland cell,tanycyte",4.309349536895752,primary motor cortex,1.2691059112548828,0.88998353,True,True,False,False,False,False
Fam168b,3.7859672580272745,0.1380478928064092,"GABAergic neuron,astrocyte,ependymal cell,glioblast,glutamatergic neuron,microglial cell,mural cell,native cell,neural progenitor cell,pituitary gland cell,tanycyte",1.989654302597046,diencephalon,1.8793359994888306,0.66910315,False,False,False,False,False,False
Plekhb2,2.3470063044538443,0.4656564909716767,"alveolar macrophage,brush cell,enterocyte of epithelium of large intestine,epithelial cell of large intestine,epithelial cell of proximal tubule,hematopoietic stem cell,kidney collecting duct principal cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,large intestine goblet cell",3.2971324920654297,large intestine,2.558648109436035,0.84586746,False,False,False,False,False,False
Hs6st1,3.150985641227776,0.2826143154211443,"Leydig cell,Sertoli cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,supporting cell",2.9333126544952393,"diencephalon,gonad",1.0206475257873535,0.72844684,False,False,False,False,False,False
Uggt1,3.723085585357608,0.1523641788615927,"alveolar macrophage,glioblast,luminal cell of prostate epithelium,pituitary gland cell,tanycyte,type B pancreatic cell",0.9970033764839172,pancreas,1.2395110130310059,0.6176632,False,False,False,False,False,False
Neurl3,3.2406608350406616,0.2621979417438173,"hematopoietic stem cell,kidney cell,mast cell,neutrophil,non-classical monocyte",4.0536346435546875,large intestine,1.0102801322937012,0.7193194,False,False,False,False,False,False
Arid5a,2.3671573396727887,0.4610686997718786,"Schwann cell,basal cell,bladder cell,endothelial cell,mesenchymal stem cell,neuroendocrine cell,skeletal muscle satellite cell,smooth muscle cell,smooth muscle cell of trachea",2.6733920574188232,limb muscle,1.9812699556350708,0.8423077,False,False,False,False,False,False
Kansl3,2.188308625439584,0.5017872310204826,"astrocyte,ependymal cell,glioblast,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,pericyte,pituitary gland cell,tanycyte",1.1336941719055176,hypothalamus,0.7322154641151428,0.8546996,True,True,False,False,False,False
Fer1l5,0.885936207190071,0.7982986833794012,"leptomeningeal cell,native cell,oocyte,oogonial cell,pericyte",0.031447991728782654,ovary,0.016187796369194984,0.9387655,True,True,True,True,False,False
Lman2l,3.280052085359581,0.2532297259872249,"ependymal cell,glioblast,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oocyte,pituitary gland cell,tanycyte",1.0916786193847656,hypothalamus,0.8720430135726929,0.6688638,False,False,False,False,False,False
Cnnm4,0.9579657230504562,0.7818997055899463,"chondrocyte,enterocyte of epithelium of large intestine,epithelial cell of large intestine,hematopoietic stem cell,intestinal crypt stem cell,large intestine goblet cell",2.193603992462158,large intestine,1.6699306964874268,0.92910254,True,True,True,True,False,False
Cnnm3,3.433815582120588,0.2182223524391335,"astrocyte,ependymal cell,glioblast,leptomeningeal cell,mural cell,native cell,oligodendrocyte,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",0.6115270256996155,"diencephalon,hypothalamus",0.40448838472366333,0.67869663,False,False,False,False,False,False
Ankrd23,3.322220511524633,0.2436292299150684,cell of skeletal muscle,4.312370777130127,liver,0.06693905591964722,0.7003035,False,False,False,False,False,False
Ankrd39,4.102246104686393,0.0660406091299423,"ependymal cell,granulosa cell,mural cell,neuron,pituitary gland cell,tanycyte",0.3631998300552368,hypothalamus,0.2840822637081146,0.50758344,False,False,False,False,False,False
