feature_name,entropy,entropy_score,peak_cell_types,max_average_cell_type_expression,peak_tissue,max_average_tissue_expression,tau_score,tau_TRA_0.85,entropy_TRA_0.85,tau_TRA_0.9,entropy_TRA_0.9,tau_TRA_0.95,entropy_TRA_0.95
Xkr4,2.528056052652791,0.6529970512667735,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte,oligodendrocyte precursor cell",12.258258819580078,"hypothalamus,primary motor cortex",7.387259006500244,0.9751388,True,True,True,True,True,True
Rp1,4.766550763458,0.3457395185241555,"cardiac muscle cell,ciliated columnar cell of tracheobronchial tree,endothelial cell,leptomeningeal cell,native cell,pancreatic ductal cell,pericyte",0.09108331799507141,primary motor cortex,0.018887052312493324,0.882903,True,True,False,False,False,False
Sox17,3.276587322875299,0.5502530643549013,"bronchial smooth muscle cell,endothelial cell,endothelial cell of coronary artery,erythrocyte,fenestrated cell,kidney capillary endothelial cell,kidney cortex artery cell,smooth muscle cell of the pulmonary artery,vein endothelial cell",7.14821720123291,"heart,limb muscle",2.7683260440826416,0.9496673,True,True,True,True,False,False
Mrpl15,5.9726293215674975,0.1801922334357766,"female germ cell,male germ cell,oocyte,oogonial cell,primordial germ cell",3.777336359024048,ovary,2.3035359382629395,0.8152007,False,False,False,False,False,False
Lypla1,5.884905098946,0.1922333287639626,"brush cell,epithelial cell of proximal tubule,hepatocyte,kidney collecting duct epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",2.493476390838623,"kidney,large intestine,liver",1.25490403175354,0.7942125,False,False,False,False,False,False
Gm37988,3.80978823103298,0.477065491158572,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,oligodendrocyte,oligodendrocyte precursor cell,pericyte,tanycyte",0.2099151760339737,"hypothalamus,primary motor cortex",0.11644070595502853,0.9342914,True,True,True,True,False,False
Tcea1,6.853961295219995,0.0592199182256859,"erythroblast,male germ cell,mesothelial cell,primordial germ cell",3.048110008239746,mesonephros,2.0227880477905273,0.68018305,False,False,False,False,False,False
Rgs20,1.3170667879218825,0.8192183837823073,"astrocyte,ependymal cell,native cell,tanycyte",11.77282428741455,"hypothalamus,primary motor cortex",1.24626624584198,0.98598063,True,True,True,True,True,True
Atp6v1h,6.296635004764581,0.1357189602432248,"GABAergic neuron,astrocyte,glutamatergic neuron,leptomeningeal cell,microglial cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,oocyte,oogonial cell,pericyte",1.5631673336029053,"diencephalon,hypothalamus,primary motor cortex",1.211345911026001,0.7087125,False,False,False,False,False,False
Oprk1,3.120334205260403,0.5717004893454323,"ependymal cell,glioblast,glutamatergic neuron,granulosa cell,neuron,ovarian surface epithelial cell,pituitary gland cell,supporting cell",0.3686525821685791,"diencephalon,hypothalamus",0.3234025835990906,0.9624884,True,True,True,True,True,True
Npbwr1,3.687299091400772,0.493878446154396,"Leydig cell,Sertoli cell,epidermal cell,keratinocyte stem cell,mesothelial cell,stem cell of epidermis,supporting cell",0.08174637705087662,"gonad,mesonephros,skin of body",0.05891747027635574,0.9327489,True,True,True,True,False,False
Rb1cc1,6.565094419316598,0.098870011278271,"ependymal cell,glioblast,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,oogonial cell,pericyte,pituitary gland cell,tanycyte",2.2344372272491455,diencephalon,2.0016231536865234,0.6840375,False,False,False,False,False,False
Alkal1,3.339253329300784,0.5416514793575431,"ependymal cell,glutamatergic neuron,leptomeningeal cell,mural cell,native cell,pericyte,pituitary gland cell,tanycyte",0.04822304844856262,primary motor cortex,0.023565517738461494,0.9581915,True,True,True,True,True,False
St18,0.1786519015871234,0.9754781004232568,oligodendrocyte,29.275341033935547,"hypothalamus,primary motor cortex",1.929544448852539,0.9962959,True,True,True,True,True,True
Pcmtd1,6.553046690658356,0.1005236919257236,"astrocyte,ependymal cell,microglial cell,mural cell,oligodendrocyte,pericyte,pituitary gland cell,tanycyte",2.4443557262420654,hypothalamus,1.845869779586792,0.64417326,False,False,False,False,False,False
Sntg1,2.31662780495339,0.682017857716142,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",18.54479217529297,"hypothalamus,primary motor cortex",8.921586990356445,0.977627,True,True,True,True,True,True
Rrs1,5.999464118546924,0.1765088682387323,"Sertoli cell,basal cell,fibroblast of lung,male germ cell,primordial germ cell,pulmonary interstitial fibroblast,skeletal muscle satellite cell",1.8714759349822998,"gonad,mesonephros",0.6851649880409241,0.80245036,False,False,False,False,False,False
Adhfe1,3.925442092189297,0.4611907518261459,"astrocyte,brush cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",2.206792116165161,kidney,0.8868306875228882,0.9137597,True,True,True,True,False,False
Vxn,1.989880890284205,0.7268673944820356,"glutamatergic neuron,native cell,oligodendrocyte precursor cell",2.5994527339935303,primary motor cortex,2.0204825401306152,0.97577536,True,True,True,True,True,True
Mybl1,3.54294270167666,0.5136929169807791,"Sertoli cell,female germ cell,glioblast,native cell,oligodendrocyte precursor cell,oocyte,oogonial cell",0.5229769945144653,ovary,0.4643998146057129,0.9427007,True,True,True,True,False,False
Vcpip1,6.26053447048727,0.1406741477802759,"GABAergic neuron,Sertoli cell,glioblast,glutamatergic neuron,microglial cell,native cell,oligodendrocyte,oogonial cell",0.9667342305183411,"diencephalon,ovary,primary motor cortex",0.6649102568626404,0.76498485,False,False,False,False,False,False
Sgk3,4.762282841994189,0.346325336758427,"macrophage,microglial cell,oligodendrocyte",4.327170372009277,primary motor cortex,0.6527128219604492,0.91645706,True,True,True,False,False,False
Mcmdc2,3.7683589863013367,0.4827521016554339,"GABAergic neuron,ependymal cell,glutamatergic neuron,mural cell,native cell,neuron,oligodendrocyte precursor cell,oogonial cell,pituitary gland cell,tanycyte",0.321572482585907,"hypothalamus,primary motor cortex",0.29865705966949463,0.93857235,True,True,True,True,False,False
Tcf24,2.845066685491331,0.6094839241510484,"Leydig cell,Sertoli cell,female germ cell,oocyte,oogonial cell,type B pancreatic cell",0.19368113577365875,"islet of Langerhans,ovary",0.16385844349861145,0.9600511,True,True,True,True,True,True
Ppp1r42,3.3866249185850394,0.5351492180051627,"granulocyte,granulocytopoietic cell,immature B cell,megakaryocyte-erythroid progenitor cell,proerythroblast",0.6437637209892273,bone marrow,0.3119351863861084,0.9490644,True,True,True,True,False,False
Cops5,6.6703911412726535,0.0844169009635875,"Leydig cell,Sertoli cell,female germ cell,male germ cell,neural progenitor cell,oocyte,oogonial cell,primordial germ cell",2.0146524906158447,ovary,1.3891422748565674,0.6802364,False,False,False,False,False,False
Cspp1,4.929224337394907,0.323410816683132,"astrocyte,ependymal cell,glioblast,glutamatergic neuron,microglial cell,mural cell,native cell,neural progenitor cell,neuron,pituitary gland cell,tanycyte",2.6932029724121094,"diencephalon,hypothalamus",2.574401378631592,0.84606975,False,True,False,False,False,False
Arfgef1,6.491384718948608,0.1089874623336364,"kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,native cell,neuron,oocyte,pituitary gland cell,urethra urothelial cell",1.7506736516952515,hypothalamus,1.3951349258422852,0.63427156,False,False,False,False,False,False
Cpa6,4.7541336160657055,0.3474439058756385,"ependymal cell,glutamatergic neuron,neuron,pituitary gland cell,tanycyte,urethra urothelial cell",0.37083500623703003,"hypothalamus,primary motor cortex",0.30359137058258057,0.90649444,True,True,True,False,False,False
Prex2,2.272238394835096,0.6881107828264905,"astrocyte,ependymal cell,leptomeningeal cell,pericyte,tanycyte",16.2700138092041,"hypothalamus,primary motor cortex",0.9259541630744934,0.9759443,True,True,True,True,True,True
A830018L16Rik,2.0823907021486114,0.7141694254358113,"GABAergic neuron,glutamatergic neuron,neuron,pituitary gland cell",5.489026069641113,"hypothalamus,primary motor cortex",3.8006346225738525,0.98087156,True,True,True,True,True,True
Sulf1,4.342166374188934,0.403990851329133,"ependymal cell,granulosa cell,leptomeningeal cell,mesothelial cell,neuron,oligodendrocyte precursor cell,ovarian surface epithelial cell,pituitary gland cell,supporting cell,tanycyte",2.5731520652770996,"gonad,mesonephros",1.8836013078689575,0.90897435,True,True,True,True,False,False
Slco5a1,4.178039202886935,0.4265190750800559,"GABAergic neuron,glioblast,glutamatergic neuron,neural progenitor cell,neuron,pituitary gland cell",0.3293828070163727,diencephalon,0.741197943687439,0.92097247,True,True,True,True,False,False
Prdm14,1.799888732170995,0.7529458665286868,"female germ cell,male germ cell,oogonial cell,primordial germ cell",0.2531820833683014,ovary,0.048566047102212906,0.9759976,True,True,True,True,True,True
Ncoa2,4.549256875468273,0.3755654473420791,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,macrophage,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",3.205228567123413,"hypothalamus,primary motor cortex",1.9445693492889404,0.88179755,True,True,False,False,False,False
Tram1,6.444586175857028,0.1154110669179402,"double negative thymocyte,late pro-B cell,luminal cell of prostate epithelium,plasma cell",6.075531959533691,prostate gland,3.3777596950531006,0.7811988,False,False,False,False,False,False
Lactb2,4.364762142789893,0.4008893384788944,"brush cell,epithelial cell of proximal tubule,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,leptomeningeal cell,microglial cell,mural cell",2.019402027130127,kidney,0.777250349521637,0.89952,True,True,False,True,False,False
Xkr9,2.200852696028216,0.6979092396120417,"duct epithelial cell,enterocyte of epithelium of large intestine,epithelial cell of large intestine,hepatocyte,large intestine goblet cell",0.22654011845588684,"large intestine,liver",0.09686123579740524,0.97347873,True,True,True,True,True,True
Eya1,1.970604042879596,0.7295133496160844,"astrocyte,leptomeningeal cell,native cell,oligodendrocyte precursor cell",5.182173728942871,"hypothalamus,primary motor cortex",0.3330947160720825,0.9798679,True,True,True,True,True,True
Msc,3.715531763366411,0.4900032075447084,"Schwann cell,basal cell,cardiac neuron,fibroblast of cardiac tissue,skeletal muscle satellite cell",1.7488361597061157,"heart,limb muscle,mammary gland",0.3617299795150757,0.9437463,True,True,True,True,False,False
Trpa1,4.86431154961855,0.332320796643922,"ependymal cell,leptomeningeal cell,native cell,oocyte,pancreatic A cell,pancreatic D cell,pancreatic PP cell,pancreatic stellate cell,pituitary gland cell,tanycyte,type B pancreatic cell",0.030786756426095963,pancreas,0.03146999701857567,0.8727603,True,True,False,False,False,False
Kcnb2,2.906018024887714,0.601117695689622,"GABAergic neuron,ependymal cell,glutamatergic neuron,leptomeningeal cell,neuron,oligodendrocyte precursor cell,pituitary gland cell",10.1410493850708,"hypothalamus,primary motor cortex",8.724335670471191,0.96462363,True,True,True,True,True,True
Terf1,5.1913272731710345,0.2874343629607101,"female germ cell,male germ cell,microglial cell,native cell,oogonial cell,primordial germ cell",2.3363122940063477,ovary,1.3397972583770752,0.86418027,True,True,False,False,False,False
Sbspon,2.773820636596952,0.6192632124805135,"basal cell of prostate epithelium,ovarian surface epithelial cell,prostate gland microvascular endothelial cell,seminal vesicle glandular cell,urethra urothelial cell",1.6859676837921143,urethra,0.8296358585357666,0.96909034,True,True,True,True,True,True
4930444P10Rik,3.249349398562251,0.5539917631246862,"ependymal cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",0.22162401676177979,hypothalamus,0.20326310396194458,0.9495972,True,True,True,True,False,False
Rpl7,6.732844233176371,0.0758445407798185,"basal cell of epidermis,keratinocyte",49.92401123046875,tongue,45.99189376831055,0.61076343,False,False,False,False,False,False
Rdh10,5.573024536600046,0.235042298396206,"Schwann cell,bladder cell,bladder urothelial cell,chondrocyte,mesenchymal stem cell,skeletal muscle satellite cell,smooth muscle cell,stromal cell",1.3819999694824219,"bladder lumen,limb muscle",1.0077308416366577,0.8094548,False,False,False,False,False,False
Stau2,3.9448513662350697,0.4585266197078778,"GABAergic neuron,ependymal cell,glutamatergic neuron,native cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",3.0244596004486084,"hypothalamus,primary motor cortex",2.7818186283111572,0.91767144,True,True,True,True,False,False
Ube2w,6.288310356532217,0.1368616079629089,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",1.8255589008331299,"hypothalamus,primary motor cortex",1.8117225170135498,0.71499366,False,False,False,False,False,False
Eloc,4.694367237133768,0.3556474857380104,"Leydig cell,female germ cell,granulosa cell,male germ cell,mesothelial cell,neural progenitor cell,oocyte,oogonial cell,primordial germ cell,smooth muscle cell of prostate,supporting cell",3.21649169921875,ovary,2.2667534351348877,0.9007324,True,True,True,False,False,False
Tmem70,6.706656090964189,0.0794391456383367,"brush cell,cardiac muscle cell,cell of skeletal muscle,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell",1.139823079109192,kidney,0.7191587090492249,0.62802625,False,False,False,False,False,False
Ly96,6.022194033615556,0.1733889423395441,"Kupffer cell,bronchial smooth muscle cell,endothelial cell of hepatic sinusoid,hepatic stellate cell,kidney cell,late pro-B cell,lung macrophage,monocyte,plasma cell,smooth muscle cell of the pulmonary artery",1.1220327615737915,liver,0.5898633003234863,0.77321076,False,False,False,False,False,False
Jph1,3.216610437178705,0.5584855385402402,"GABAergic neuron,glutamatergic neuron,native cell,oligodendrocyte",1.5808682441711426,primary motor cortex,0.9546433091163635,0.9503731,True,True,True,True,True,True
Gdap1,3.781899180403765,0.4808935640351811,"GABAergic neuron,glioblast,glutamatergic neuron,neuron,pituitary gland cell",1.4178138971328735,"diencephalon,primary motor cortex",1.3494625091552734,0.9325114,True,True,True,True,False,False
Pi15,3.197954103178409,0.5610463215196608,"adventitial cell,fibroblast,fibroblast of connective tissue of prostate,fibroblast of lung,pulmonary interstitial fibroblast,smooth muscle cell of prostate",2.1540167331695557,trachea,0.41884753108024597,0.9496463,True,True,True,True,False,True
Crispld1,4.430171616461942,0.3919111830240451,"chondrocyte,fibroblast,leptomeningeal cell,mesenchymal stem cell",2.1040472984313965,trachea,1.4202135801315308,0.92600197,True,True,True,False,False,False
Tfap2d,1.7173245050233343,0.7642786968470868,"glioblast,native cell,neural progenitor cell",0.15151919424533844,diencephalon,0.08218716084957123,0.9780074,True,True,True,True,True,True
Tfap2b,3.370088098773977,0.5374190748111806,"glioblast,keratinocyte stem cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,neural progenitor cell",3.3550539016723633,diencephalon,1.5037641525268555,0.9465529,True,True,True,True,False,False
Pkhd1,3.500203293110744,0.5195593615890481,"brush cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leptomeningeal cell,podocyte (sensu Diptera)",1.7208995819091797,"kidney,pancreas",0.49385297298431396,0.932792,True,True,True,True,False,False
Mcm3,4.807613341178005,0.3401032370277556,"Leydig cell,erythroblast,female germ cell,male germ cell,naive T cell,oogonial cell,primordial germ cell,thymocyte",3.4609506130218506,"mesonephros,ovary",1.4584546089172363,0.87782377,True,True,False,False,False,False
Paqr8,1.7253014043356532,0.7631837814158335,"astrocyte,glioblast",7.1482086181640625,"diencephalon,primary motor cortex",0.6244307160377502,0.9783973,True,True,True,True,True,True
Efhc1,5.423327741601343,0.2555897974225648,"astrocyte,ciliated columnar cell of tracheobronchial tree,ependymal cell,leptomeningeal cell,mural cell,pancreatic ductal cell,pancreatic stellate cell,pituitary gland cell,tanycyte",0.11279825866222382,"mesonephros,pancreas",0.057007696479558945,0.8278263,False,False,False,False,False,False
Tram2,4.754987337944589,0.3473267233436058,"interstitial cell of ovary,leptomeningeal cell,mural cell,native cell,pericyte",0.39661186933517456,"gonad,mesonephros",0.16725172102451324,0.8953881,True,True,False,False,False,False
Tmem14a,6.160206671279942,0.1544452198766901,"GABAergic neuron,astrocyte,glutamatergic neuron,native cell,oligodendrocyte",0.6359118819236755,primary motor cortex,0.5842542052268982,0.8023601,False,False,False,False,False,False
Gsta3,2.6043119561668044,0.6425301063784621,"fibroblast of lung,hepatic stellate cell,hepatocyte",18.520729064941406,liver,7.990920543670654,0.96690637,True,True,True,True,True,True
Khdc1a,3.738206300021466,0.48689088292983,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,DN3 thymocyte,DN4 thymocyte,double negative thymocyte,mature NK T cell,natural killer cell,regulatory T cell",2.0476224422454834,thymus,0.7827974557876587,0.9373096,True,True,True,True,False,False
Khdc1c,2.969551167838849,0.5923970868553363,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,natural killer cell,regulatory T cell",0.39198121428489685,"lung,ovary",0.0709662213921547,0.95710826,True,True,True,True,True,True
Kcnq5,2.5438872276473634,0.6508240518195249,"GABAergic neuron,glutamatergic neuron,mural cell,native cell,neuron,oligodendrocyte precursor cell",15.197639465332031,primary motor cortex,13.859567642211914,0.9729368,True,True,True,True,True,True
Rims1,2.299796034896098,0.6843281996233759,"GABAergic neuron,glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",13.542380332946777,"hypothalamus,primary motor cortex",12.505038261413574,0.97778547,True,True,True,True,True,True
Ogfrl1,6.366873407307556,0.1260779822391382,"GABAergic neuron,glutamatergic neuron,immature T cell,kidney cell,naive B cell,naive T cell,neutrophil,non-classical monocyte",2.366908073425293,primary motor cortex,1.7994931936264038,0.7110199,False,False,False,False,False,False
B3gat2,3.506398108194822,0.5187090564311476,"brush cell,ependymal cell,epithelial cell of proximal tubule,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",1.2509174346923828,"diencephalon,hypothalamus,kidney",0.4147888422012329,0.94716895,True,True,True,True,False,False
Smap1,6.612183957053438,0.0924064645416304,"erythroblast,female germ cell,granulocytopoietic cell,immature B cell,male germ cell,oocyte,oogonial cell,primordial germ cell",4.532079696655273,ovary,2.617253303527832,0.749736,False,False,False,False,False,False
Sdhaf4,4.024082741591661,0.4476512592299816,"Sertoli cell,female germ cell,granulosa cell,male germ cell,oocyte,oogonial cell,primordial germ cell,supporting cell",2.715541362762451,ovary,1.7768820524215698,0.94039524,True,True,True,True,False,False
Fam135a,4.927870146002013,0.3235966940516304,"GABAergic neuron,astrocyte,ependymal cell,leptomeningeal cell,mural cell,native cell,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,pituitary gland cell,tanycyte",1.537890076637268,"hypothalamus,primary motor cortex",1.0026880502700806,0.84353757,False,True,False,False,False,False
Col9a1,0.5166120635947327,0.9290894245677748,"chondrocyte,fibroblast",6.17997932434082,trachea,2.673511028289795,0.99300057,True,True,True,True,True,True
Col19a1,0.925030357479625,0.8730296104881241,"GABAergic neuron,glutamatergic neuron,neuron",2.7773633003234863,"hypothalamus,primary motor cortex",1.1120972633361816,0.99155176,True,True,True,True,True,True
Lmbrd1,6.612060129544817,0.0924234612021992,"GABAergic neuron,astrocyte,glutamatergic neuron,leptomeningeal cell,microglial cell,oligodendrocyte,pericyte",1.8170126676559448,primary motor cortex,1.670663595199585,0.6580596,False,False,False,False,False,False
Adgrb3,3.128162511562376,0.5706259699068617,"GABAergic neuron,astrocyte,ependymal cell,glutamatergic neuron,native cell,neuron,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",23.06363296508789,"hypothalamus,primary motor cortex",18.40219497680664,0.9603299,True,True,True,True,True,True
Phf3,6.006245738435746,0.1755780177949141,"ependymal cell,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oligodendrocyte,pericyte,pituitary gland cell,tanycyte",2.6549839973449707,hypothalamus,2.152273654937744,0.75397956,False,False,False,False,False,False
Ptp4a1_ENSMUSG00000026064,3.658526393911425,0.497827809089342,"glioblast,granulosa cell,neural progenitor cell,oocyte,ovarian surface epithelial cell",2.48443603515625,diencephalon,2.862501621246338,0.95391273,True,True,True,True,True,False
4931428L18Rik,5.066346104927824,0.3045893757504814,"ciliated columnar cell of tracheobronchial tree,ependymal cell,glutamatergic neuron,male germ cell,native cell,oocyte,pituitary gland cell,primordial germ cell",0.04237303137779236,"pancreas,primary motor cortex",0.017698662355542183,0.8679319,True,True,False,False,False,False
Khdrbs2,2.757831237563585,0.6214579298829335,"glutamatergic neuron,neuron,oligodendrocyte precursor cell,pituitary gland cell",5.360468864440918,"hypothalamus,primary motor cortex",4.862569332122803,0.96604025,True,True,True,True,True,True
Gm5415,3.1193291386487605,0.5718384455737158,"ependymal cell,glutamatergic neuron,native cell,oligodendrocyte precursor cell,pituitary gland cell",0.02710946649312973,"hypothalamus,primary motor cortex",0.009208712726831436,0.95498776,True,True,True,True,True,True
Prim2,5.160725712172411,0.2916347571296682,"Leydig cell,erythroblast,leptomeningeal cell,male germ cell,native cell,oligodendrocyte precursor cell,pericyte,primordial germ cell,thymocyte",0.9677243828773499,ovary,0.34454646706581116,0.87934726,True,True,False,False,False,False
Rab23,6.377041021626565,0.1246823675546552,"adventitial cell,cardiac neuron,fibroblast of cardiac tissue,native cell",0.49226072430610657,None,0.2727808654308319,0.72714305,False,False,False,False,False,False
Bag2,6.121064795804775,0.1598178642824894,"Leydig cell,Sertoli cell,cell of skeletal muscle,ciliated columnar cell of tracheobronchial tree,erythroblast,keratinocyte,kidney collecting duct principal cell,lung neuroendocrine cell",0.7892254590988159,tongue,0.5898200869560242,0.7950348,False,False,False,False,False,False
Zfp451,4.879262689388657,0.3302685915190768,"GABAergic neuron,ependymal cell,glioblast,glutamatergic neuron,leptomeningeal cell,native cell,neural progenitor cell,neuron,oocyte,oogonial cell,pituitary gland cell,tanycyte",1.9010343551635742,diencephalon,2.0504469871520996,0.89701104,True,True,False,False,False,False
Bend6,2.8804964874302765,0.6046208018587449,"GABAergic neuron,glutamatergic neuron,neuron,pituitary gland cell",2.6400609016418457,"hypothalamus,primary motor cortex",1.7800309658050537,0.9585468,True,True,True,True,True,True
Dst,5.292600976958108,0.2735334552627286,"ependymal cell,macrophage,microglial cell,mural cell,oligodendrocyte,pituitary gland cell,tanycyte",13.277408599853516,"hypothalamus,primary motor cortex",5.515567779541016,0.8800686,True,False,False,False,False,False
Ccdc115,6.5374279142376,0.1026675373788023,"monocyte,naive T cell,oocyte,promonocyte",1.5301129817962646,ovary,0.7104153633117676,0.7374105,False,False,False,False,False,False
Imp4,6.78492470744125,0.0686959341963631,"double negative thymocyte,female germ cell,immature NK T cell,male germ cell,primordial germ cell",0.9187321662902832,None,0.504501223564148,0.6627088,False,False,False,False,False,False
Ptpn18,5.421687715042714,0.2558149087492094,"CD4-positive, alpha-beta T cell,CD8-positive, alpha-beta T cell,DN4 thymocyte,T cell,classical monocyte,hematopoietic precursor cell,intermediate monocyte,mature NK T cell,monocyte,natural killer cell,regulatory T cell",10.20706558227539,"lung,spleen",6.292929649353027,0.80639786,False,False,False,False,False,False
Amer3,3.3418344449249333,0.5412971934105757,"GABAergic neuron,glioblast,glutamatergic neuron,native cell,neural progenitor cell,neuron,pituitary gland cell",0.12062324583530426,diencephalon,0.21999596059322357,0.9465261,True,True,True,True,False,False
Arhgef4,3.431955761734157,0.5289270710615452,"astrocyte,ependymal cell,glutamatergic neuron,pituitary gland cell,tanycyte",4.309349536895752,primary motor cortex,1.2691059112548828,0.9503881,True,True,True,True,True,False
Fam168b,6.356071520972164,0.1275606575960903,"GABAergic neuron,astrocyte,ependymal cell,glioblast,glutamatergic neuron,microglial cell,mural cell,native cell,neural progenitor cell,pituitary gland cell,tanycyte",1.989654302597046,diencephalon,1.8793359994888306,0.7309133,False,False,False,False,False,False
Plekhb2,5.4484151948480015,0.2521462739913249,"alveolar macrophage,brush cell,enterocyte of epithelium of large intestine,epithelial cell of large intestine,epithelial cell of proximal tubule,hematopoietic stem cell,kidney collecting duct principal cell,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,large intestine goblet cell",3.2971324920654297,large intestine,2.558648109436035,0.8554977,True,False,False,False,False,False
Hs6st1,4.63551580590442,0.3637254791639573,"Leydig cell,Sertoli cell,kidney collecting duct epithelial cell,kidney collecting duct principal cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,supporting cell",2.9333126544952393,"diencephalon,gonad",1.0206475257873535,0.9120562,True,True,True,False,False,False
Uggt1,6.815009288591379,0.0645665010852798,"alveolar macrophage,glioblast,luminal cell of prostate epithelium,pituitary gland cell,tanycyte,type B pancreatic cell",0.9970033764839172,pancreas,1.2395110130310059,0.65836704,False,False,False,False,False,False
Neurl3,4.5891038798119785,0.3700960163969296,"hematopoietic stem cell,kidney cell,mast cell,neutrophil,non-classical monocyte",4.0536346435546875,large intestine,1.0102801322937012,0.9252587,True,True,True,False,False,False
Arid5a,5.060598444735989,0.3053783040785501,"Schwann cell,basal cell,bladder cell,endothelial cell,mesenchymal stem cell,neuroendocrine cell,skeletal muscle satellite cell,smooth muscle cell,smooth muscle cell of trachea",2.6733920574188232,limb muscle,1.9812699556350708,0.8757486,True,True,False,False,False,False
Kansl3,4.658246752868957,0.3606054116259309,"astrocyte,ependymal cell,glioblast,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,pericyte,pituitary gland cell,tanycyte",1.1336941719055176,hypothalamus,0.7322154641151428,0.889843,True,True,False,False,False,False
Fer1l5,3.718191991009957,0.4896380626201553,"leptomeningeal cell,native cell,oocyte,oogonial cell,pericyte",0.031447991728782654,ovary,0.016187796369194984,0.9398938,True,True,True,True,False,False
Lman2l,5.779626263185634,0.2066839840054527,"ependymal cell,glioblast,leptomeningeal cell,microglial cell,mural cell,native cell,neuron,oocyte,pituitary gland cell,tanycyte",1.0916786193847656,hypothalamus,0.8720430135726929,0.7795922,False,False,False,False,False,False
Cnnm4,3.804736068681234,0.4777589549097792,"chondrocyte,enterocyte of epithelium of large intestine,epithelial cell of large intestine,hematopoietic stem cell,intestinal crypt stem cell,large intestine goblet cell",2.193603992462158,large intestine,1.6699306964874268,0.9356028,True,True,True,True,False,False
Cnnm3,5.979437770749855,0.1792577003821683,"astrocyte,ependymal cell,glioblast,leptomeningeal cell,mural cell,native cell,oligodendrocyte,oligodendrocyte precursor cell,pituitary gland cell,tanycyte",0.6115270256996155,"diencephalon,hypothalamus",0.40448838472366333,0.78267586,False,False,False,False,False,False
Ankrd23,0.2721253537421456,0.9626478613579356,cell of skeletal muscle,4.312370777130127,liver,0.06693905591964722,0.9939977,True,True,True,True,True,True
Ankrd39,6.655999633048454,0.0863922906252507,"ependymal cell,granulosa cell,mural cell,neuron,pituitary gland cell,tanycyte",0.3631998300552368,hypothalamus,0.2840822637081146,0.6688517,False,False,False,False,False,False
Sema4c,5.332717650098366,0.268027009367896,"Schwann cell,endothelial cell,endothelial cell of coronary artery,endothelial cell of hepatic sinusoid,erythrocyte,fenestrated cell,kidney capillary endothelial cell,kidney cortex artery cell,mesangial cell,smooth muscle cell,smooth muscle cell of trachea",1.37289559841156,limb muscle,0.9949691295623779,0.83309895,False,False,False,False,False,False
