NAME	TITLE	SCORE	
Gpatch2l		0.40744644	
Lpcat2b		0.4074185	
Ino80e		0.4070061	
Garin1a		0.40686014	
Sit1		0.40497825	
Galm		0.40490702	
Tesk2		0.40420583	
Trmt5		0.40308544	
Zfp91		0.40303054	
Ccdc62		0.40276098	
Calhm5		0.4024483	
Zbtb7c		0.40233186	
Or9m1b		0.40169555	
Or10ak14		0.3995262	
Wfikkn1		0.39940125	
Ppp2r5d		0.39914927	
Aldh7a1		0.3984134	
Fchsd1		0.3981934	
Or1m1		0.39705762	
Cdk19		0.39705423	
Gm17949		0.39685342	
Vmn1r167		0.3963767	
Or2w1		0.39615735	
Riok3		0.39569652	
Idh1		0.39421427	
Fam149b		0.39398968	
Naif1		0.39391306	
Naprt		0.3932151	
Jak1		0.39225045	
Mbd2		0.39137927	
Zfp947		0.39130473	
Phf6		0.39113727	
Or4f15		0.39058644	
Slc35f3		0.39041278	
Nek1		0.3902912	
Tes		0.39024058	
Medag		0.38986602	
Ackr3		0.3893042	
Mcm7		0.38606462	
Or1n1		0.38554183	
Hhipl1		0.38489416	
Or5al7		0.3846732	
Gm10643		0.384567	
Slc27a5		0.38445976	
Ergic1		0.38433215	
Ubox5		0.38291392	
Or4c105		0.3823225	
Paox		0.38061956	
Tmpo		0.37986594	
Dkc1		0.3798581	
Or8b54		0.37985715	
Tmem229b		0.37971762	
Pfas		0.37910417	
Gm17657		0.37825403	
4933411K16Rik		0.37496623	
Acsf3		0.37367365	
Fgl1		0.37361005	
Sufu		0.37321627	
Ung		0.37301517	
Or6c211		0.37264714	
4930407I10Rik		0.37250268	
Vmn2r88		0.37231246	
Jmjd8		0.3721876	
Tcf25		0.3721225	
Ap1ar		0.37205482	
Pth2		0.37113386	
Wnt9a		0.37069184	
Cluh		0.36998993	
Adcy9		0.3699037	
Wdr35		0.36856896	
Gm9008		0.36769506	
Impdh1		0.36718386	
Rnf10		0.3656669	
Trpc1		0.3629009	
Fbll1		0.36267287	
Lexm		0.36241668	
Tfam		0.3613341	
Pla2g4e		0.361246	
Rbsn		0.36095247	
Or10v1		0.36035454	
Obox8		0.3594306	
Hsf3		0.3594234	
Or6d12		0.35919353	
Epn3		0.35665485	
Cyp2t4		0.3558915	
Ppl		0.35577923	
Lrrc2		0.3555542	
Mmp27		0.35538983	
Cox10		0.35537922	
Ccdc142		0.354737	
Zfp973		0.35457933	
Rgp1		0.3538355	
Mageb3		0.35379755	
Spata7		0.35365236	
Mknk1		0.35320085	
Vamp9		0.35310432	
Gm3383		0.35185558	
Prkn		0.35048512	
Hltf		0.3503655	
Or5d45		0.3489278	
Pigc		0.3484014	
Cd226		0.34797078	
Srrm1		0.3474197	
Sfmbt2		0.34643355	
St6gal2		0.34461808	
Vmn1r51		0.3442993	
Gm20518		0.3441881	
Nop14		0.34398788	
Gm20605		0.34361637	
Rasl11a		0.34275168	
Rimkla		0.3427422	
Dpt		0.34224626	
Vmn2r104		0.34208798	
Slc27a6		0.3411549	
Eif1ad19		0.34094486	
Rhox4d		0.34022334	
Shld2		0.3388302	
Pus7l		0.33802202	
Lpar5		0.33574256	
Ctu2		0.33556306	
Fam210a		0.33532938	
Amigo1		0.33522317	
Haus1		0.33471137	
Pias3		0.3346326	
Adora2a		0.33462304	
Obi1		0.3346161	
Mecp2		0.3339767	
Vmn1r86		0.33380297	
Exog		0.3309794	
Dcaf17		0.33057222	
Amy2a5		0.3302976	
Hykk		0.3302491	
Gm45015		0.32995498	
Sprr2a1		0.32850203	
Gemin4		0.3274371	
Gtf2h2		0.32683796	
Faim2		0.32554224	
Opn1sw		0.32507858	
Rps23rg1		0.32499763	
Rhox2g		0.3247078	
Tmem65		0.32418567	
Ccdc85c		0.32416114	
Nanos2		0.3234068	
Pde3a		0.32308677	
Cts8		0.32302052	
Or5b99		0.32295305	
Tmem139		0.3220276	
Or1aa2		0.32177326	
Tyr		0.32018718	
Gm29609		0.32009432	
Coil		0.32000738	
Taf15		0.31893462	
Cfap54		0.31787333	
Or5b116		0.31775585	
Nbn		0.317652	
Tceanc2		0.31736952	
Ppp1r15a		0.31731117	
Or5aq1b		0.31708273	
Glt8d2		0.3166289	
Or2h1		0.31572226	
9330182O14Rik		0.31545815	
Pde7b		0.3147095	
Fmod		0.31462458	
Gm20449		0.3133848	
Myef2l		0.3122775	
Trem2		0.31160182	
Or2ag17		0.3114897	
Vmn2r13		0.31144747	
Hps3		0.3105708	
Or1j11		0.31030023	
Ncoa3		0.30856284	
Eif2d		0.30805644	
Zfp109		0.3075228	
Rnf2		0.30726057	
Nek6		0.3070757	
Drp2		0.30645028	
Or1af1		0.30621764	
Stx3		0.3056897	
Rrs1		0.30542007	
Zfpm1		0.3053662	
Atf7ip2		0.30448958	
Trpm2		0.3042632	
B4gat1		0.30355197	
Stxbp5		0.30330682	
Akr1b3		0.30259722	
Tlcd4		0.30242008	
Prpf3		0.30197963	
Srsf1		0.29937935	
Azin1		0.29893345	
Slc12a8		0.29755074	
Fjx1		0.2973659	
Slc17a7		0.2970008	
Prkcg		0.29566252	
Naa25		0.29456714	
Or4c10		0.2944734	
Top1mt		0.2941507	
Tesmin		0.29387435	
OR5BS1P		0.2926885	
Cntn2		0.29249755	
Rrp12		0.2910021	
Or8d1b		0.29090065	
Tut1		0.29084805	
Pde10a		0.29062027	
Fbxo48		0.28967547	
Cdkl2		0.28870702	
Vmn1r224		0.2872186	
Zfp41		0.28718597	
Marchf6		0.28702667	
Vmn1r193		0.286877	
P2ry10b		0.2867968	
Nkain2		0.28568715	
Siah1a		0.28549638	
Cadm3		0.2851659	
Ceacam3		0.2847838	
Mfsd14a		0.28471354	
Or11h6		0.2842075	
Scn4a		0.2841036	
Set		0.28339565	
Ms4a12		0.28204024	
Hsf2		0.28153804	
Or4e5		0.28110772	
Zfp974		0.28024164	
Mypop		0.28008005	
Ccdc105		0.27966046	
Dazap1		0.2792777	
Ddr2		0.27917475	
Vmn1r34		0.27914014	
Gm49510		0.27888942	
Rxfp1		0.27809215	
Cd276		0.2780228	
Tmem145		0.2775712	
Gm21972		0.27620444	
St6galnac6		0.27574617	
Fam89b		0.2757362	
Or8b55		0.2755232	
Myorg		0.2753776	
Mlip		0.27503493	
Gdf5		0.2749217	
Gm15446		0.27474076	
Or4f54		0.27435765	
Gm27029		0.27346393	
Or7e168		0.27226374	
E030018B13Rik		0.27077726	
Trim50		0.27066767	
Or9s14		0.27039063	
Osbpl11		0.26992786	
Or9r7		0.26887992	
Cnr2		0.26844147	
Arhgef10		0.26842532	
Gm3696		0.26830682	
Ripk4		0.2673775	
Tmc6		0.26724374	
Mfsd4b4		0.26614428	
Sirpb1b		0.26556146	
Kcnab3		0.26487514	
Heatr6		0.26458225	
Pcdha11		0.26354367	
Dnm1l		0.26308355	
Or8u8		0.261366	
F2rl2		0.26037198	
Or10d1c		0.25729236	
Acvrl1		0.25682357	
Or14j7		0.25552404	
Mier2		0.25249907	
Tmem263		0.25235102	
Uba3		0.25204292	
Rps6ka5		0.2519655	
Grk6		0.2518784	
Scn2a		0.25099432	
Or5p4		0.24967268	
Hspa8		0.24898098	
Pfkfb1		0.24892615	
Ces2h		0.2486762	
Zfp266		0.2482659	
H4c17		0.2482638	
Dmtf1l		0.2478772	
Or6k2		0.24754179	
Sox6		0.2474872	
Il1rl2		0.24695738	
Lrrc45		0.2459788	
Or4c15		0.24588662	
Fgf5		0.24529696	
Thumpd1		0.24478991	
Wdr66		0.2446413	
Fgf1		0.24449661	
Camk1g		0.2432068	
Phf11c		0.2428317	
Eml3		0.24211338	
Tyw3		0.24198182	
Zbtb38		0.2406263	
Ears2		0.24011868	
Lrp3		0.23972705	
Tmem132d		0.2395232	
Inava		0.23898837	
Zkscan4		0.23719423	
Taf9		0.2369327	
Or7c19		0.23644514	
Slc35a4		0.23637313	
Larp4b		0.23580879	
Kcnk4		0.23572844	
Lrrc75b		0.23430154	
Adam33		0.23381363	
Sycp3		0.23242897	
Csdc2		0.23134062	
Braf		0.23115517	
Ccdc153		0.23033486	
Rnd2		0.2281152	
Prdx6		0.22801843	
Rab5a		0.22773932	
Or10ag60		0.22765675	
Myrip		0.22681062	
Or51e2		0.2267136	
Dars2		0.22596945	
Prr19		0.22394252	
Zwilch		0.22368582	
Taar9		0.22368334	
Pnpla6		0.22281234	
Wdr5		0.22212085	
Or4f6		0.22186701	
Sgsm1		0.2214556	
Hsd3b2		0.22101949	
Vmn2r96		0.2210058	
Aldh6a1		0.22001477	
Trim17		0.21930389	
Mnat1		0.21895222	
Gm10277		0.21843252	
Tmeff1		0.21825346	
Gins3		0.21800852	
Akap1		0.21776976	
Sclt1		0.21744345	
Ubtd1		0.21727446	
Hus1		0.21724579	
Decr2		0.21660863	
Chkb		0.21566144	
Tmeff2		0.2152708	
Spata2		0.21524243	
Xpo6		0.21518366	
Mgat4b		0.21494617	
Ezh1		0.21486692	
Vmn2r73		0.21482082	
Car13		0.21479593	
Basp1		0.2145919	
Gpam		0.21379198	
Gpatch3		0.2137522	
Zfp607a		0.21360154	
Ifnz		0.21351157	
Nr2e1		0.21336828	
Tjp2		0.21320428	
Gzmm		0.21312663	
Magee2		0.21256575	
Mapk7		0.2108948	
Lrrc20		0.20944068	
Slc9b1		0.20876913	
Or8b12c		0.20868522	
Ghr		0.2079713	
Tex15		0.20782064	
Gpat3		0.20751393	
Zfp637		0.2071404	
Macc1		0.20694417	
Vps13a		0.20670699	
Or4c127		0.20588715	
Las1l		0.20455529	
H2al1m		0.20441504	
Washc4		0.20292865	
Nek10		0.2028759	
Wac		0.20267019	
Oscp1		0.20193404	
Fhip1b		0.20069814	
Cars2		0.2003825	
Pstk		0.20000245	
Vmn2r20		0.19981624	
Sp8		0.19922298	
Or2a54		0.19872887	
Zfp930		0.19855028	
Tmsb10b		0.19677989	
Zfp524		0.1960623	
C2cd6		0.19518822	
Fgf22		0.19368176	
Unkl		0.19256315	
Scgb2b7		0.19229674	
Or2y14		0.19134104	
Pdhx		0.19112125	
Senp2		0.18966928	
AB124611		0.18925197	
Or52n4		0.18843727	
Recql4		0.18818818	
Pm20d2		0.18751758	
Cyp39a1		0.18742757	
Gm37988		0.18675968	
Prr22		0.18632911	
Zfp639		0.18500018	
Mbip		0.18478942	
Spink14		0.183036	
Mief1		0.18244508	
Or5m11b		0.18227118	
Stx6		0.18133883	
Abca2		0.18133202	
Hddc3		0.18039815	
Or1o11		0.1802715	
Pcmtd2		0.17953107	
C1s2		0.17950603	
Rock1		0.1792539	
Prss43		0.17806867	
Or52ab2		0.17750004	
Pfn4		0.1767723	
Wdr37		0.17657259	
Arl14epl		0.17593823	
Zfp553		0.17578588	
Zbtb12		0.17440332	
Gm13199		0.17424253	
Mobp		0.1734643	
Grik2		0.17205517	
Ralyl		0.1720067	
Trp73		0.1710787	
Cyp19a1		0.17099674	
Lrrc14		0.17049478	
Or10ab4		0.17027435	
Mapk15		0.16968387	
Adamts12		0.1669644	
Or10d5j		0.16669764	
Mrgprd		0.1656451	
Jrk		0.16512068	
Mutyh		0.1643074	
Creg2		0.16420549	
Lef1		0.163944	
Vamp1		0.16373405	
Map3k3		0.16295837	
Or4d10		0.16268288	
Ocstamp		0.16200468	
Gm45713		0.16021502	
Noa1		0.15947387	
Mpzl1		0.15837307	
Dhdh		0.15810591	
Hnrnpul1		0.15761821	
Zfp493		0.15741034	
Akap5		0.15592211	
Thap1		0.15563819	
Zfp768		0.15464227	
Esyt3		0.15284775	
Ppm1m		0.15221588	
Ddx11		0.15220962	
Zic5		0.15196182	
Efcab9		0.15098599	
Gm12248		0.15053757	
Prl4a1		0.1495945	
Slc25a2		0.14877544	
Fut10		0.14730315	
Lrrn2		0.146873	
2610318N02Rik		0.14675109	
Pofut1		0.14560097	
Slc6a17		0.14519124	
Ganc		0.14450873	
Cts3		0.14377554	
Mlh1		0.1436569	
Cacna1c		0.14351566	
Serac1		0.1432479	
Lca5l		0.14108048	
Larp4		0.14086373	
Stab1		0.14000209	
Zkscan16		0.1399816	
Mast1		0.13975197	
Btnl10		0.13970257	
Mertk		0.13886043	
Or2j6		0.13781793	
Tmem91		0.13724533	
Parm1		0.13630281	
Med25		0.13611813	
Tdrd7		0.13529305	
Gm21560		0.1350238	
Exd1		0.13437308	
Mib2		0.13376491	
Zfp961		0.13347946	
Rassf8		0.13330936	
Vgll1		0.1332969	
Pgbd1		0.13230404	
Nt5e		0.13202791	
Ankdd1b		0.13180034	
Rnf207		0.13135637	
Gabra2		0.13090111	
Acnat2		0.13068435	
Nyx		0.13064091	
Ucp3		0.12881923	
Kif14		0.12722094	
Tmem181a		0.12692614	
Peli3		0.12670156	
Fbxo27		0.12666224	
Or5k15		0.12648597	
Wdr5b		0.12647584	
St8sia1		0.12451352	
Slc9a5		0.12286751	
Or52e19		0.12243736	
Or8c18		0.121408455	
Diras1		0.1214015	
Gria2		0.120467566	
Pi4ka		0.11966277	
Plin1		0.11892001	
Piwil1		0.118784755	
Or1e22		0.11813645	
Lman2l		0.11782054	
Cd22		0.11677343	
Cert1		0.11646341	
Gm4756		0.116311304	
Or2ab1		0.116217025	
Trim41		0.11568269	
Bicd2		0.11496353	
Lrit2		0.11460799	
Ppp3cb		0.11423038	
Entrep1		0.11328038	
Stx17		0.112870045	
Ybx3		0.111620925	
S1pr5		0.110996515	
Duox1		0.11067479	
4931414P19Rik		0.11043023	
Or10ag59		0.109422244	
Trim9		0.109220706	
Dok4		0.10795794	
Inhbe		0.10745444	
Fam76b		0.10635187	
Siah1b		0.10618048	
C7		0.10571343	
Rnmt		0.10479417	
Or6z1		0.104398884	
Synb		0.10419343	
Chmp4c		0.10349623	
Tdrp		0.10324654	
C2cd4d		0.10322836	
Apex2		0.10312708	
Baiap2		0.10294988	
Ptpn21		0.102567956	
Ulk3		0.10212911	
Chrm4		0.10064479	
Agbl1		0.100001164	
Gm49322		0.09917289	
Kansl2		0.098918624	
Gimap6		0.09873105	
Or6c6		0.098531686	
Lrrc27		0.09815854	
Slc12a5		0.09802095	
Nploc4		0.09738642	
Cntn3		0.09632234	
Brd3os		0.09573931	
Fcgr1		0.09548094	
Kcnmb1		0.09486123	
Pramel40		0.09480409	
Susd1		0.094188504	
Cpn2		0.093456775	
Irs4		0.0934264	
Serpinb6d		0.09280761	
Cacna2d4		0.092432834	
Or5h22		0.092110835	
Dhtkd1		0.09043228	
Akt2		0.09005071	
Vmn1r19		0.08969891	
Rgs18		0.08930082	
Klhdc8b		0.08881666	
Ints8		0.08845027	
Gpr149		0.08831607	
Zfp523		0.087905034	
H3c10		0.08640514	
Asb15		0.085164085	
Tle3		0.08477509	
Farp1		0.08348358	
Vwa8		0.08293525	
Or51v14		0.08195201	
Capns1		0.08167179	
Micall1		0.08123712	
Grk4		0.08118847	
Hoxa7		0.08111742	
Klf14		0.0810381	
Dgkd		0.08037774	
Vmn1r58		0.08034463	
Rubcn		0.080165625	
Cd34		0.07980294	
Cpped1		0.079753175	
Pdk4		0.077047035	
Mapk8ip1		0.076516315	
Bbs12		0.07602128	
Mrgprb1		0.076017775	
Xrcc1		0.075830586	
Gpr165		0.075291626	
Il16		0.07524361	
B3gat1		0.07367237	
Or8g21		0.07245565	
Supt16		0.072306834	
Cavin2		0.07208854	
Mllt1		0.07148046	
Tardbp		0.07142018	
Myoz3		0.07137696	
Ifnk		0.07134708	
Jaml		0.07085951	
Paqr3		0.07064271	
Cd40lg		0.070274144	
Pkmyt1		0.07000237	
Trim32		0.06980679	
Ajm1		0.06940223	
Ccdc9		0.06877723	
Nlrp4a		0.06834585	
Rgr		0.06796323	
Or5t9		0.06766021	
Trpv6		0.06760621	
Klhdc10		0.06492335	
Nagk		0.06442069	
Zfp993		0.06399338	
Nln		0.063368015	
Ypel3		0.063029744	
Or5al5		0.062988654	
Fosl1		0.060907833	
Ptpa		0.060838062	
Frg2f1		0.060664516	
Ndp		0.05959957	
Fbxo17		0.059396137	
Agfg1		0.059240427	
Or8k20		0.0585128	
Gm10974		0.05823117	
Fbxl9		0.05658508	
Slc4a2		0.05569714	
Pcdhb11		0.055650026	
Frem1		0.055529837	
Fam149a		0.054831844	
Tdrd5		0.054809894	
Rrp9		0.054638837	
Fmo1		0.05359169	
Or12d2		0.053117454	
Coq2		0.051706765	
Or52b2		0.051156633	
Abcf3		0.051141404	
Rp1l1		0.050976265	
Tbx4		0.049912468	
Odf3		0.04971423	
Catsper3		0.04943737	
Usp10		0.04927027	
Hdhd2		0.048681207	
Sec23ip		0.048468076	
Pate2		0.04793775	
Garnl3		0.047026474	
Ndst4		0.046839	
Btn2a2		0.04670558	
Slc38a5		0.046383914	
Zcchc12		0.046077136	
Neil1		0.045593876	
Or2y12		0.044288646	
Or52z1		0.044178996	
Gprc5c		0.04298608	
Cdiptos		0.042288415	
Or5v1		0.0418937	
Myh10		0.041302476	
Tmem200c		0.041272428	
Fbln2		0.04111166	
Nudt8		0.040843606	
Vmn1r223		0.040015683	
Lyve1		0.0398834	
Wdfy2		0.039586965	
Sos1		0.039538447	
Zfp784		0.03952301	
Or8k3		0.03942661	
Zfp995		0.03889996	
Nde1		0.038141884	
Tjp1		0.038099438	
Fam90a1b		0.037294995	
Lipo2		0.03705603	
Polg2		0.037022486	
Agap2		0.036834005	
Naa30		0.03624177	
Rtl6		0.035591453	
Mkrn3		0.035465866	
Ptgfr		0.035155505	
Adora2b		0.033624437	
Zfp820		0.033157203	
Il13ra2		0.032634757	
Pramel12		0.03239994	
Tchh		0.032126438	
Ints10		0.031988494	
Dmpk		0.03172574	
Cldn34c1		0.030933805	
Dyrk1b		0.029961674	
Lipt2		0.029771179	
Gm7168		0.029343976	
Mpped1		0.028033627	
Prcc		0.027590647	
Or4x5-ps1		0.02705036	
Cstf2t		0.026929654	
Slc13a1		0.026131537	
Prkar1b		0.025804564	
Trip6		0.025463225	
Pramel34		0.024848593	
Wt1		0.024219155	
Ephb1		0.02419678	
8030462N17Rik		0.02401166	
Pramel13		0.023634661	
Syt9		0.02354612	
Ccdc112		0.02340863	
Primpol		0.0233884	
Lrrc28		0.023310646	
Zfp345		0.022605225	
Ehbp1l1		0.021999288	
Fbxw8		0.02169017	
Supt7l		0.020492952	
Tcp11l2		0.020364905	
Dgat1		0.019467577	
1700029H14Rik		0.017706033	
Grid2ip		0.0169256	
Or2v2		0.016110862	
Phox2a		0.015961798	
Zim1		0.014725936	
Zbtb14		0.014676176	
Epn2		0.014459312	
Mipol1		0.013953971	
Tll1		0.012935366	
Rnase6		0.012687417	
Slc7a14		0.011505206	
Ddx31		0.010879583	
Trnt1		0.010481619	
Ccny		0.008369504	
Gpr33		0.006566452	
Lpar4		0.0065458887	
Pidd1		0.006396967	
Ccdc157		0.0058349078	
Or11g7		0.005381253	
Vmn2r118		0.0053791767	
Tmem89		0.004888053	
Phldb1		0.0035667156	
Kif19b		0.0034496733	
Or6c207		0.0026898202	
Or51a6		0.0024060789	
Bivm		0.0012030886	
Txnrd3		1.2666607E-4	
Snapc2		-2.8759864E-4	
Vmn1r169		-4.6962954E-4	
Asap1		-0.0010533832	
H2bc15		-0.0016406043	
Med14		-0.0018494937	
Or5aq1		-0.00250034	
H4c11		-0.003626377	
5730455P16Rik		-0.0040243883	
Pwwp4c		-0.0044720215	
Tcf15		-0.0054858504	
Or13a22		-0.0058705457	
Satb1		-0.0061368495	
Vmn2r121		-0.0063093873	
Rem2		-0.007266507	
Dnaaf2		-0.007287227	
Cnst		-0.007466152	
Apeh		-0.008177586	
Foxl1		-0.008725172	
Cmklr2		-0.009899603	
Eddm3b		-0.010536871	
Lipt1		-0.010807054	
Galnt16		-0.011390405	
Rbms1		-0.011946843	
Chsy3		-0.0122499205	
Kyat3		-0.012898764	
Nol8		-0.013386641	
Abtb3		-0.013590977	
Zbtb45		-0.014695008	
Scn11a		-0.015320761	
Syndig1l		-0.015415647	
Card6		-0.015810708	
Orc3		-0.01596429	
Nrk		-0.01631673	
Vmn2r93		-0.017184556	
Ppm1b		-0.017443959	
Sfxn2		-0.017693639	
B3gnt9		-0.017739166	
Or4z4		-0.018088931	
Dedd		-0.019251162	
Tsen2		-0.019390985	
Or10s1		-0.01945622	
Golga1		-0.019729795	
Tbccd1		-0.0200795	
Ankrd65		-0.021458	
Npm2		-0.021625737	
Anapc2		-0.02188063	
Or4c106		-0.02200736	
Litaf		-0.022917202	
Or56b35		-0.02330265	
Jakmip2		-0.025357738	
Zfp9		-0.025773179	
Dchs2		-0.02582634	
Sergef		-0.02591287	
Zscan29		-0.02626164	
Cenpb		-0.026432348	
Arl15		-0.026577907	
Or1f12		-0.02731283	
Igf2bp3		-0.028192418	
Zc3h12a		-0.028952898	
Klf16		-0.029073093	
Mgst2		-0.029661356	
Or4c113		-0.029847434	
Zfp526		-0.030556241	
Ing2		-0.030918676	
Plekhm3		-0.032295845	
Col26a1		-0.03259538	
Or52a33		-0.03290186	
Timm23		-0.033512626	
Zfp13		-0.034129806	
Ap5z1		-0.035438657	
Fundc2b		-0.035483576	
Klhl11		-0.036081932	
Gtpbp3		-0.03652859	
Catsperz		-0.03673349	
Arl5a		-0.03738045	
Cd3d		-0.03783316	
Ripor1		-0.038398523	
Or2t6		-0.039808698	
Nkx1-2		-0.040042426	
Gli1		-0.042842016	
Slitrk3		-0.042877987	
Cdc73		-0.042939216	
Btf3l4		-0.043360792	
Tbc1d16		-0.043829933	
Or52j3		-0.043932423	
Ddx10		-0.04455813	
Gm3512		-0.044792566	
Tigd4		-0.04544669	
Sinhcaf		-0.04569985	
Or8h7		-0.045729417	
Adamts14		-0.048030805	
Zfp114		-0.048492853	
Vmn1r188		-0.049233664	
Aste1		-0.050012473	
Mettl16		-0.050163656	
Nps		-0.05154601	
Tom1l1		-0.051612232	
Dpf1		-0.05221503	
C130050O18Rik		-0.052294623	
C1rb		-0.052613765	
Or11l3		-0.05366984	
Tmc1		-0.053692345	
Pcgf6		-0.053955004	
Mrm3		-0.055101864	
Cacng2		-0.05556571	
Sun2		-0.05592338	
Gm48551		-0.056038577	
Mrgbp		-0.05607373	
Lmln		-0.056360427	
Nupl2		-0.056820426	
Marchf9		-0.05690009	
Grin1		-0.057622917	
Sart1		-0.058966443	
Arid3a		-0.059072185	
Ube4a		-0.059602473	
Gpr152		-0.059649374	
Or52i2		-0.05976072	
Mta2		-0.060001645	
Slc29a2		-0.06059381	
Zfp93		-0.06148431	
Pi15		-0.06182339	
Ago2		-0.062453434	
Neto2		-0.06278643	
Osgepl1		-0.063726924	
Eefsec		-0.064576365	
Cryz		-0.064732134	
Gm14403		-0.06478095	
Cep72		-0.06580787	
Klri2		-0.06583131	
Or12d15		-0.06839802	
Or10al4		-0.068550915	
Rprd1a		-0.0700304	
H3c13		-0.070103556	
Or5o1		-0.07058099	
Hesx1		-0.07109286	
Slc25a17		-0.071166135	
Tunar		-0.07125834	
Cd300lg		-0.071422264	
Ccdc116		-0.07142972	
Gm5799		-0.07150393	
Krtap2-4		-0.071747065	
Zfp810		-0.07200784	
Pask		-0.07220865	
BC055324		-0.072493784	
Pitpnm3		-0.07299954	
Cebpd		-0.073302485	
Becn2		-0.07345888	
Rprd1b		-0.07353659	
Nr2c1		-0.075052544	
Btrc		-0.0752371	
Garre1		-0.07529146	
Or5b120		-0.07565138	
Gabra3		-0.07619394	
Trub2		-0.07622835	
P4ha3		-0.076369524	
Rho		-0.07733736	
Svep1		-0.07740707	
Abca12		-0.07741851	
Smtn		-0.078566074	
Cyb561		-0.079474494	
Gm12790		-0.08003196	
Snx18		-0.08015398	
Armh1		-0.08023613	
Dio2		-0.080488734	
Cplane2		-0.08081196	
Or51i2		-0.08132719	
Vgll3		-0.082039125	
Tnpo3		-0.082266726	
Ttc7b		-0.082286246	
Erfe		-0.08272948	
Myf5		-0.08323027	
A630023A22Rik		-0.08326532	
Met		-0.083657786	
Glipr1l2		-0.084030546	
Stk25		-0.0844115	
Or6x1		-0.085807495	
Or5j1		-0.08680676	
Poc5		-0.08686213	
Zfp850		-0.08793941	
Zbtb25		-0.088338435	
Semp2l1		-0.08853083	
Or9k2		-0.089700386	
Duoxa2		-0.09122622	
Ism2		-0.09151941	
Or2y3		-0.09254031	
Plekhg1		-0.09348004	
Egfl8		-0.09348555	
Greb1		-0.094703324	
Epas1		-0.09497148	
Tmem161a		-0.09513205	
Tex43		-0.095306635	
Lpcat3		-0.09575121	
Pot1b		-0.09656334	
Vgll4		-0.09667755	
Vmn2r5		-0.09781451	
Brsk2		-0.09864118	
Zpld1		-0.099968836	
Or5m11		-0.100835696	
Ube3b		-0.10137252	
Clcn4		-0.10175204	
Dnal1		-0.102098204	
Spaar		-0.102637224	
Traf7		-0.10303985	
Efna5		-0.1031844	
Vmn2r3		-0.10337491	
Pigm		-0.10375373	
Or8s8		-0.10396009	
Eno1b		-0.10410796	
Wdr20rt		-0.10470321	
Nxnl1		-0.10535949	
Rxylt1		-0.10621369	
Sh2d1b2		-0.10764039	
4930447C04Rik		-0.108305745	
Armt1		-0.108517915	
Tbr1		-0.108548634	
Myrf		-0.10879698	
Tap2		-0.10935775	
Gm26620		-0.110258676	
Gm20767		-0.11117343	
Or4c103		-0.11139892	
Vmn2r32		-0.11159814	
Gps2		-0.113134354	
Lrrc4c		-0.11327614	
Cad		-0.11377474	
Nadk2		-0.11401959	
Hexdc		-0.11404042	
Pias1		-0.114624426	
Cd93		-0.11486134	
Pagr1a		-0.11567048	
Dchs1		-0.11613109	
Zfp7		-0.116372205	
Paqr6		-0.11691142	
Cyp46a1		-0.11726243	
Bbs10		-0.11778993	
Gjd4		-0.11781284	
Vmn2r24		-0.11854026	
Adra2b		-0.11921138	
Dact1		-0.1193044	
Neurl1b		-0.12041142	
Brd7		-0.12065833	
Brd8		-0.12091408	
Ntn3		-0.121314876	
Ate1		-0.12142933	
Prr36		-0.12227214	
Zfp968		-0.12324209	
Myo1c		-0.12382035	
Kctd15		-0.123986684	
Ddx49		-0.12420559	
Nell2		-0.12519959	
Or2m13		-0.12532255	
Cldn15		-0.12555808	
Isca1		-0.12565641	
Zik1		-0.12686096	
Or2b7		-0.12791516	
Mxd3		-0.1279453	
Arsa		-0.12796988	
Mastl		-0.1284136	
Wdr7		-0.12864222	
Sgo2b		-0.13054676	
Plekhd1		-0.13135962	
Smim43		-0.1313941	
Clpb		-0.13356426	
Abcb1b		-0.13433507	
Pigu		-0.13433956	
Lhfpl4		-0.1344583	
Folh1		-0.13526884	
Or10c1		-0.13600181	
Ctcf		-0.13867706	
Slc6a1		-0.13945767	
Afg3l2		-0.13952932	
Zfp746		-0.13956471	
Neu4		-0.13975587	
Lbr		-0.14015493	
Adamts8		-0.14091638	
Car15		-0.14116144	
Vmn1r20		-0.1421101	
Il17ra		-0.14237002	
Gm11559		-0.14461552	
Cd24a		-0.14493738	
Mtif2		-0.14565715	
Dcdc2c		-0.14592592	
Gtf3c3		-0.14620538	
Clec4a3		-0.14622155	
Samd1		-0.14640988	
Or4d2		-0.14647843	
Fgf13		-0.14658192	
Hspb9		-0.14659041	
Nup155		-0.14701869	
Vmn1r49		-0.1477991	
Vmn1r84		-0.1486043	
Dmp1		-0.14902362	
Tgfbrap1		-0.15095973	
Gpt2		-0.15144958	
Eqtn		-0.15152825	
Nexmif		-0.15193854	
Vmn1r207		-0.15195036	
Cd163		-0.15266818	
Pex14		-0.15276843	
Ric8b		-0.15279901	
Cd200r2		-0.1528893	
Zfp986		-0.1542275	
Pram1		-0.15424511	
Tmem217		-0.1542526	
Lrch4		-0.15443096	
Slc9a9		-0.15459488	
Tmem184b		-0.15504462	
Adam15		-0.15509881	
Vmn1r90		-0.15594415	
Or5ar1		-0.15609469	
Poc1b		-0.15716438	
Ldc1		-0.15909055	
Oscar		-0.16102149	
Ddx41		-0.16115533	
Polr1e		-0.16173807	
Klhdc2		-0.16251127	
