"probes","symbols","Row.names","WT_1","WT_2","WT_3","WT_4","WT_5","KO_1","KO_2","KO_3","KO_4","KO_5","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1445187_at","Axdnd1","1445187_at",3.10541509057588,3.17399470909994,2.95199397116446,3.02265312769774,3.07431892206416,3.01766576236233,2.88913706914987,2.99893616127874,3.02182774449371,3.10077720344087,-0.0600063759753318,3.03567197613277,-0.905006351408716,0.383405256985897,0.641821709424725,-6.62467377328365
"1445189_at","Gpatch2","1445189_at",4.39634700805647,4.28267954231973,4.58316612916778,4.34545371868261,4.38021189132926,4.52873845678585,4.2552982128924,4.37157154712129,4.40146015353607,4.47963852541273,0.00976972123849595,4.40245651853042,0.127534820973845,0.900645246172882,0.962445237475255,-7.0419671965048
"1445191_at","Exd1","1445191_at",5.43339301890809,5.63607739461564,5.60238798873091,5.76561783153598,5.62702456518003,5.47749332041125,5.48925730975408,5.57890460713803,5.30752852672348,5.16041280067918,-0.21018084685293,5.50780973636767,-2.30319076467326,0.0401186523975989,0.166151638364014,-4.6939369362697
"1445192_at","D8Ertd575e","1445192_at",3.46709776248881,3.3172011597786,3.24290076925221,3.10725164753918,3.0086722516807,3.26743317280886,3.2489500976687,3.29270077937689,3.5978093176065,3.2808875912268,0.10893147358965,3.28309045494272,1.09731223336339,0.294196358783206,0.559600215232166,-6.43383886486951
"1445193_x_at","D8Ertd575e","1445193_x_at",3.34104299232771,3.45904964735241,3.34920489059046,3.274017388953,3.50669955208014,3.32839862140462,3.39192179529738,3.34920489059046,3.55352872602398,3.22880791833269,-0.0156305039309186,3.37818764229529,-0.20580421623415,0.840419896414739,0.935787919986637,-7.02796554219383
"1445194_at","Cnksr2","1445194_at",3.55920740660908,3.1650529783318,3.38643367239176,3.10997913063969,3.24286419454307,3.19312435629239,2.97151110846654,2.92634532017064,2.97329280056619,2.90411044208049,-0.299030670987829,3.14319214100917,-3.17036420164145,0.00813372991238261,0.0557252548653149,-3.14092967716267
"1445195_at","C77631","1445195_at",2.88870052988302,2.75536152593069,2.74312973837353,2.85552552917271,3.03012274857123,3.07915296314493,2.87510822794813,2.754210879846,2.87142946463195,2.9758539278866,0.0565830783052887,2.88285955353888,0.701294222680017,0.496594829382486,0.734373513016575,-6.79147615785879
"1445196_at","C79595","1445196_at",3.01340187081218,3.18729236468201,2.98385454623238,2.93635631628852,2.82143787298969,2.95602486071521,3.06056226817554,2.99710919089708,3.01148526227368,3.10912984348828,0.0383936909090017,3.00766543965546,0.516541803928873,0.61493261053492,0.813650051861041,-6.90876295717034
"1445197_x_at","C79595","1445197_x_at",3.32392052298295,3.26051545662454,3.08220304292066,3.25321099911784,3.09822280095671,3.3220155195579,3.21157124633068,3.11262841317856,3.03758604758546,3.13892224114119,-0.0390698709617809,3.18407962903965,-0.513802475782069,0.616789103646601,0.814416464234552,-6.91024807000334
"1445198_at","Kdm6a","1445198_at",6.75930739405879,6.22550958784103,6.84259699489198,6.71321154554627,6.95012472997666,5.71235654945035,6.91663929674579,6.05001121095133,6.67107387985727,6.78257709667327,-0.271618443727342,6.56234082859927,-1.22242152098762,0.245190033605629,0.506634994926331,-6.29370233345433
"1445202_at","Caln1","1445202_at",3.39741294347751,3.4983801935963,3.23338146382937,3.37232544784037,3.52729057748559,3.37970274202777,3.48475916862215,3.22844223262943,3.63314078207447,3.39054800623598,0.0175604610721338,3.41453835578189,0.203061945606144,0.84251460773663,0.937025333486135,-7.02856662629074
"1445203_at","Pdzd2","1445203_at",5.16665700499427,4.91442388257333,5.07822182768804,5.22524986143705,4.95108511377323,5.92755365444672,5.60844852382357,5.61624673202345,5.59710354633866,5.7569717588759,0.634137305008481,5.38419619059742,7.17643622640483,1.17046075890106e-05,0.000540870396385214,3.54115045020308
